"","X881_dLSC_f1_5.27.2024.d","X882_dLSC_m1_5.27.2024.d","X883_dLSC_m2_5.27.2024.d","X884_dLSC_f3_5.27.2024.d","X885_dLSC_f2_5.27.2024.d","X886_dLSC_m3_5.27.2024.d","X889_LDRG_898_5.28.2024.d","X890_LDRG_1248_5.28.2024.d","X891_LDRG_1095_5.28.2024.d","X892_LDRG_1236_5.28.2024.d","X893_LDRG_1094_5.28.2024.d","X894_LDRG_1249_5.28.2024.d","X896_paw_pool_5.28.2024.d","X897_paw_f_5.28.2024.d","X898_paw_m_5.28.2024.d","X901_SCN_IIa2_5.28.2024.d","X902_SCN_IIa3_5.28.2024.d","X903_SCN_IIb2_5.28.2024.d","X904_SCN_IIb3_5.28.2024.d","X905_SCN_IIa4_5.28.2024.d","X906_SCN_IIb1_5.28.2024.d","GeneID"
"Hsd17b11",17.4380174597237,17.4278653997962,17.6175921338466,17.6080498605047,17.4821494019752,17.462241862164,19.2598878003761,19.4187843606123,19.2805042459931,19.1785511112211,19.3078156813867,19.4043080581411,16.3554224058531,16.3101036437725,16.1495879580711,18.0141778302956,18.0538852139736,18.0948752099473,18.3042683453266,18.1389026777786,18.1964328634785,"Hsd17b11"
"Hsd17b12",17.9867302722064,17.9892036521276,17.9743893154197,17.9659476313231,17.9918926415962,17.9677976084419,18.047031253183,18.2658723290924,18.0088267724045,18.043664536485,18.2467212492551,18.1614873568088,18.2150872682628,18.2841460847723,18.2572334499844,16.7846770219445,16.7851917990691,16.7213647071232,16.8036262960014,16.672170336679,16.6509843801018,"Hsd17b12"
"Hsd17b4",19.2817803438804,19.2606299321802,19.2702877823747,19.2611146768988,19.222173295261,19.2947534987169,18.2417387025233,17.8016068722832,17.9575618568043,18.0542470379805,18.2503468849422,18.1677887914541,17.4194315080052,17.476261117431,17.3998192483678,16.7081996499198,16.7682562289553,16.7542406020989,16.8274416454446,16.7107558623599,16.74581681671,"Hsd17b4"
"Hsd17b7",15.388820107103,15.4787421876628,15.3278262568949,15.2610872647682,15.2592185909652,15.4230638354555,16.4349883108202,16.1325061163113,16.4684480134576,16.5105196682068,16.6680659526021,16.3813051464601,16.2945572175092,16.0646972256017,16.5814583919229,16.2809683449001,16.1789150937915,16.4219099660291,16.1313330831032,16.251984285252,16.3689982480531,"Hsd17b7"
"Hsd17b8",16.9380615205284,16.954117828987,16.7592465901483,16.8103111381475,16.8660136971623,16.8586113878898,16.5216523612429,16.6193700055286,16.4169452754088,16.4241337530006,16.576534470308,16.457714763796,16.1411616107676,16.2820903683117,16.3921297532098,15.9195790352776,16.1180205621457,15.8506183524257,16.1469670234506,15.8639229652195,15.7307575779002,"Hsd17b8"
"Hsd3b6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.3542187553481,14.3272799917598,14.3465716226358,NA,NA,NA,NA,NA,NA,"Hsd3b6"
"Hsdl1",17.0256061041853,17.0617861440897,17.1405545161351,17.0804808480353,16.9816342400036,17.0656864211276,16.7727729076117,16.9221989717376,16.8078610784791,16.757278267277,16.8469125259585,16.9639705903794,15.3900322004103,15.295989624703,15.1474110293894,14.7713576953067,14.9562061618003,15.0432740351366,15.1310386818506,14.9438716957989,15.0248554466057,"Hsdl1"
"Hsdl2",16.9788270690405,16.7823224936023,16.7716582120855,16.8852838199566,16.7381420612504,16.7040252821903,16.7471754144965,17.2354770700803,17.393023165364,17.356745492452,17.3093154201348,17.2319947893232,16.3757862380567,16.2084917999926,16.3561466520638,15.5510182933744,15.5619650977098,15.340807047049,15.4062044662022,15.3828755766174,15.3263217072319,"Hsdl2"
"Hsp90aa1",21.1358180232667,21.0614514182417,20.9893073953282,21.0902483102615,21.0322150842378,21.0109444656632,21.1833485140537,20.7552586263117,20.6407877982585,20.9068152991805,20.8277890592117,20.9004762280908,18.3924851106493,18.4321076396632,18.365116243685,19.7877348651304,19.6937834687563,19.7394372473077,19.7343970303843,19.8939003400348,19.8057354290678,"Hsp90aa1"
"Hsp90aa1;Hsp90ab1",21.7945216309482,21.8186112890085,21.8082274113638,21.8578756390262,21.8476575372288,21.9610316396364,22.1667793665523,22.0808623509507,21.5306659447592,21.9101107816994,22.0168954320822,22.3580297920238,20.8596272646088,21.0359701851886,20.6413443005022,20.690581705217,20.6983308526648,20.7222748621585,20.833098579261,20.8157199863277,20.7423488694332,"Hsp90aa1;Hsp90ab1"
"Hsp90ab1",21.4900021934082,21.4844655573716,21.3698401370018,21.4945858374805,21.4899274371174,21.5053594766791,22.6387389563841,22.3486506863371,22.0902451263556,22.381848801117,22.3229387382134,22.5066387526183,21.3124755547948,21.2340139769833,21.2719739614454,20.8195555026893,20.9425448088674,20.8307993692647,20.9898936448549,20.8874865371257,20.8375789871689,"Hsp90ab1"
"Hsp90ab1;Hsp90b1",20.8382502283261,21.3383327597926,20.7468068591659,20.4659720260526,20.5633552845932,21.2340506828338,22.2540671465262,21.3535052853888,20.6200136217149,21.9232767549858,21.9960345997576,21.8601463401017,20.8653501400178,21.577503458119,20.3107259004551,20.3488849788938,20.3965225891871,20.068375774866,20.3796653421505,20.041717703259,19.846413196591,"Hsp90ab1;Hsp90b1"
"Hsp90b1",19.2429104492064,19.2452430966595,19.2965197291069,19.3621917124273,19.3325381477032,19.2628610389693,20.8496856038216,20.7717280892085,20.6427956040904,20.8593967442357,20.776542975662,20.8558609253955,19.5485017138338,19.5531384304024,19.413112079036,19.4246300524317,19.5160811089002,19.4479512292674,19.5422979238231,19.5562786542555,19.4537211035994,"Hsp90b1"
"Hspa12a",19.5573686472738,19.6103617170236,19.5829723317349,19.4893471194691,19.4090877472953,19.6571112973197,19.6047810022321,19.0866558413944,19.3490343865011,19.2774692227591,19.4293184612784,19.293704185191,17.9870599993259,18.0395094144225,17.9595897039382,19.7533148978899,19.6147900379945,19.7348774812159,19.6685594307455,19.6995387481692,19.7391816638668,"Hspa12a"
"Hspa12a;Hspa12b",18.8288841199801,19.068371923105,18.6106133469349,18.8697378721221,18.5310780704572,18.8184240523274,19.0410876938313,17.3257860745389,17.9472358877522,18.4854376437574,18.5901176777578,18.62400240451,14.8790806309547,15.2470559680296,NA,18.4554650497321,18.6085021018835,18.6005964334593,18.7418187936465,18.8945927707118,18.8287055859388,"Hspa12a;Hspa12b"
"Hspa12b",15.545530422334,15.6702956666596,15.7146646254413,15.5095799282929,15.5029839604121,15.7870886999548,15.7911411624788,15.8426925652273,15.9591676296393,15.5477167852697,15.8873919577024,15.9049277583172,15.0747422203888,15.3674396241434,14.9571563135061,15.3678744670748,15.5335389340803,15.4513226439492,15.4229691563382,15.4179234693757,15.3993654783786,"Hspa12b"
"Hspa13",15.0267719540374,14.8441513921694,15.0515724188347,14.9149241905847,15.0518832164829,14.7579562232414,14.3025245345539,15.0542865475281,14.5297281817878,14.7330519989015,14.7409919122238,14.6959407545777,15.5610907182082,15.5825241908044,15.6036884596211,13.8852707536522,13.8307923891296,13.7615365010484,13.9384964562685,13.8338672365559,13.7072939677327,"Hspa13"
"Hspa14",14.080278267855,13.9669597518012,14.0988878106315,14.0743198882027,14.1019751335485,14.051487899856,15.0395279862635,15.5744686652521,15.477019268561,15.3823536303253,15.2641331940013,15.3975264356112,15.4303750439288,15.3901812421018,15.3625171211357,14.6019589954966,14.162656138445,14.3918107522259,13.9886041568303,14.4765082073335,14.1504866746564,"Hspa14"
"Hspa1a;Hspa1b",17.2768534701024,17.1578568673802,17.1034868281951,17.0465552317845,17.2119548340511,17.0945800243024,18.2087062001499,18.0829947277099,18.1270321899342,18.18123015513,18.1738351307657,18.0405983136959,20.6921142510823,20.7099681812284,20.585177338293,18.2442440503326,17.9985058646067,17.7137723771389,17.7760744423865,18.0583742926281,17.8626383678372,"Hspa1a;Hspa1b"
"Hspa1a;Hspa1b;Hspa1l",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.7940417863727,16.450464141215,16.2446050073616,16.3711085674674,16.7258677879157,16.4505778205365,"Hspa1a;Hspa1b;Hspa1l"
"Hspa1l",15.6699698218688,15.5750376479233,15.4078658494257,15.7199044486773,15.7295797800545,15.7115533762141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hspa1l"
"Hspa1l;Hspa2",16.5515265316336,16.5115179496961,16.4057913141741,16.6174961627936,16.6712507957527,16.5723449558003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hspa1l;Hspa2"
"Hspa1l;Hspa2;Hspa5;Hspa8",22.5058667245433,22.3314794367901,22.5728969433551,22.20602241667,22.347132376124,22.212651108106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hspa1l;Hspa2;Hspa5;Hspa8"
"Hspa1l;Hspa2;Hspa8",21.8015800620859,21.7258768239752,21.8056184348897,21.588297630453,21.8162534916766,21.8113707702743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hspa1l;Hspa2;Hspa8"
"Hspa2",16.5297615241871,16.6329248861911,16.5578746847428,16.4877132332774,16.5752434259127,16.662888848597,17.2307976541369,16.8758707917765,17.1155300488456,17.152502068109,17.1130335034788,16.9901495693495,18.7570357444834,18.8711381181444,18.6718497807703,16.921825722232,16.6148613039049,16.6913852077732,16.6556321171618,16.8489782551878,16.8331933516167,"Hspa2"
"Hspa2;Hspa5;Hspa8",NA,NA,NA,NA,NA,NA,21.8471450811217,22.5406379114345,22.5127017457568,22.2117031955676,22.1141007540793,22.2847745440005,21.5331483088196,21.4032698696175,21.6185172428311,21.6726642938422,21.697635769199,21.5720597031036,21.6058783695593,21.6796098650057,21.5331211974889,"Hspa2;Hspa5;Hspa8"
"Hspa2;Hspa8",21.9494038898663,22.1118997649358,22.000269638094,21.9013395408154,21.9961151965488,22.0731223747947,22.2086032792272,21.5489791896021,21.6486380565423,21.7619513870468,21.841757485981,21.8745516666015,21.4008899762849,21.4061249424725,21.4823503052065,21.3352656425389,21.3746558074824,21.3033822927957,21.3182290925146,21.2745934793963,21.1416418343389,"Hspa2;Hspa8"
"Hspa2;Hspa8;Hspa9",20.2437806515594,20.2296285702126,20.3294043815536,19.7262164959524,20.3069806197961,20.0881981730363,19.6335043630746,19.8823848307415,19.3786462397004,19.2640347686463,19.5862369024037,19.7099302399299,17.9052400859759,18.3621578736346,17.5049120697367,18.5120729940787,18.5875321541115,18.6800366722882,18.3508658228915,NA,18.4455483839503,"Hspa2;Hspa8;Hspa9"
"Hspa4",19.2538267903143,19.2341940763428,19.032827101597,19.1299891862629,19.0997008879608,19.2210557465709,19.0584717916704,18.9312318269338,18.8392468177224,18.9161236171491,18.9244455284364,19.0268991290234,18.2292217697633,18.0499536391728,18.105886140672,18.4092246652353,18.4061683495221,18.3952396221059,18.4125472085937,18.3801620602825,18.4589920597863,"Hspa4"
"Hspa4;Hspa4l",17.3486368212208,17.1759077317765,17.2413103342211,17.1263625009698,17.0680912905652,16.9643532704125,NA,16.1665779663358,15.9328495822143,16.2078846432419,16.2140854508208,16.7889538230881,14.9437181851745,NA,14.6653182420638,15.6786038594368,15.8896084171774,16.0186751485239,NA,NA,NA,"Hspa4;Hspa4l"
"Hspa4;Hspa4l;Hsph1",17.1857636352058,18.2383389323107,17.0579339230815,16.8745509163996,17.1629347823575,17.8577355294127,18.4516961010882,17.0075503439796,14.8665282233964,17.3346925442955,17.7745968621643,17.4127445069883,NA,NA,14.1786570711373,17.7038677015823,17.5722660686575,17.3997086415153,17.5773868825783,17.4863479669459,17.4540471172742,"Hspa4;Hspa4l;Hsph1"
"Hspa4;Hsph1",15.5906689125834,15.9912206626788,15.9367437450268,16.0503524689873,NA,NA,NA,16.1099061326727,15.3752057716654,15.5592426382775,15.9183857685462,16.1291401089913,NA,NA,NA,15.0030742485513,14.7876526365256,14.7383298032836,14.7403710658452,14.2936009682947,14.5484546871711,"Hspa4;Hsph1"
"Hspa4l",19.1678626192823,19.1255515005008,19.0214751015272,19.1471885912622,19.1420062548909,19.1303794547395,17.9153691123543,17.923921911095,17.8140510739264,17.8606109223358,17.9570051151707,17.9817909153,16.5570880939743,16.5464027543835,16.4335188093399,17.675255405218,17.4691785716657,17.6249891137071,17.5483960608211,17.6684834662959,17.6655319216748,"Hspa4l"
"Hspa5",19.4274701250984,19.4467312651764,19.3875439037069,19.4932635611083,19.4748882443326,19.5091716409525,21.3054180591128,20.9758119312404,21.0052371039955,21.2255757172063,21.2370156556232,21.1942075425797,19.8554866242433,19.7484040795802,19.878964327726,19.6703538962804,19.7345078319061,19.5749600197416,19.6968647286832,19.6344934667129,19.5052691867213,"Hspa5"
"Hspa8",22.13547767739,22.1114264906353,22.0195772190448,22.0004023114146,22.0976827690883,22.1534463437606,22.5582287550579,22.0324862080946,21.8672823154595,21.9858495962151,22.1702120411287,22.2006143321223,20.9331911104879,20.8338242027528,20.8828978337464,21.4029555131943,21.3914950235574,21.3461897334887,21.403492873169,21.3095962470383,21.3060637526709,"Hspa8"
"Hspa9",20.0649923796589,20.1087128007601,19.9929848340488,19.9760551469084,20.0600655739582,20.1037076619946,19.4359288098074,19.1512921550361,19.1639776070362,19.3272554347809,19.4608965288637,19.4017878792242,18.8711944670894,18.7730601265084,18.7707839472381,18.0254573228984,18.1138833784382,17.7866432198519,18.0420955550927,17.9446849382041,17.7293374597924,"Hspa9"
"Hspb1",18.6220550394988,18.5726369343878,18.7609154253116,18.7607239300078,18.7171521966703,18.72965146548,19.9050148234186,20.0005638030449,20.2851138050107,20.4461799652756,20.1660525369749,20.0107914164252,20.8442238700868,20.8464475492265,21.0369249017467,20.4030047595948,20.438459257218,20.2402407641632,20.1855661432768,20.2971936537732,20.2926326060263,"Hspb1"
"Hspb11",13.2010271395183,13.0475669445806,13.1341367837327,13.1099816606422,13.0397540945442,12.9007737851063,13.5545108083023,14.0566762643579,14.2013459258956,13.9751033552703,13.6181574314983,14.1169402567305,NA,NA,NA,12.8848306491221,12.9774713398303,13.2558326304888,13.0102850720741,12.6435518391889,13.3124150242935,"Hspb11"
"Hspb2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.5732662397381,14.0370296555736,17.1146364413355,14.728371607942,15.3015198515006,13.632203620228,14.7541218321031,13.6298576111717,12.935401627771,"Hspb2"
"Hspb6",NA,NA,NA,NA,NA,NA,13.7463463608331,13.3761932345131,13.276800510125,13.1998072844902,12.7902283350463,13.5724870745737,16.1309533741666,13.7480161967036,16.6583429756558,17.0757886065141,16.3945078439415,14.6713260744268,15.2659558279206,15.890258585424,14.7498022513923,"Hspb6"
"Hspb7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.244395264575,14.376966667199,16.6313161079534,16.2268623603639,15.0926924939845,12.7596768039697,13.0115231830542,14.9459748760101,NA,"Hspb7"
"Hspb8",15.5955974562587,16.0184625661974,15.843254312827,15.5503847761983,15.6257885531875,15.8091349671559,17.0274959731167,17.5095496777236,17.1235404396581,17.1077494156682,17.1469677888952,17.08337903431,15.175509733684,15.3803159238036,14.974068046379,17.210542621644,17.143127545672,17.2077136207086,17.0026545402547,17.1349957460732,17.0391150687534,"Hspb8"
"Hspbap1",NA,NA,NA,NA,NA,NA,13.8725468065472,13.6501706795615,13.1352570694822,13.4040926012104,13.198861114862,13.2860686463805,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hspbap1"
"Hspbp1",15.141681490072,15.1829945412278,15.1032168682871,15.0879698787572,15.0422738599189,15.1945935295141,14.679828807993,15.0455938174169,14.8757114964943,15.0400062761366,14.8844356996782,15.3202930778094,14.7699273658218,14.7246473143569,14.695024611194,14.2772724681303,14.5454024551459,14.4978126992017,14.58027136771,14.6531885113767,14.6373426821505,"Hspbp1"
"Hspd1",20.8487368742859,20.8208582754844,20.6810095035116,20.6490574658709,20.7353924769222,20.7662962836093,20.3019499052822,20.2075345471876,19.8410887501388,20.007824247945,20.1565501937912,20.1755038090656,18.8740416493631,18.8944445703111,18.8787193999922,19.1964296866049,19.2706116725818,19.0697469955426,19.3089508904381,19.1576474511354,19.0196640331441,"Hspd1"
"Hspe1",21.2514138435988,21.218706171202,21.0434727513376,21.1978315078246,21.3029640281998,21.1119472209447,19.8815263108983,19.7338338006611,19.4231746684573,19.7179292612393,19.9294492544234,19.8441231334984,17.9781107400398,18.1936842659251,17.8617556590012,19.2567928424323,19.2256346022376,19.0535151211383,19.2822974742644,19.1367842213358,19.1400157055795,"Hspe1"
"Hspg2",16.873929367573,17.0105154120986,16.8867848716211,16.7918662509813,16.7610583512458,16.9652734486298,20.003832332318,19.4475223839393,19.7804569654524,19.7478360074372,19.9292538165418,19.5347768972208,17.0082985099291,16.9555312580536,16.8730151454518,19.9925592833234,19.9273526544406,20.0327704220119,20.0297606953633,19.9418798162341,20.1359040680938,"Hspg2"
"Hsph1",18.8129330825021,18.6437099953754,18.4088103923358,18.7316917219755,18.7232505249875,18.5713114753215,18.3092681231707,18.1063731157235,18.0301472136496,18.3562814959749,18.2582698673331,18.4269006006325,16.1415806083792,16.1676246700936,16.0834695398677,17.5093660142404,17.4691853086259,17.4605556221013,17.530923860798,17.5481884700555,17.5250109079214,"Hsph1"
"Htatip2",14.2222460824114,14.488985823654,14.4975177959226,14.5028690553936,14.3770761894293,14.3545777973983,15.2036346244894,15.240261264201,15.2751438408248,15.3269686782437,15.2552135648543,15.3136197842141,15.7225159866131,15.7937565455799,15.6454620052143,13.9337367000498,14.1012068199557,13.9947875246295,13.7093729732561,13.9472330582991,13.8083896564153,"Htatip2"
"Htatsf1",15.2222742555871,15.0372726082019,15.1348628463102,15.242256854563,15.0359690372035,15.2919533818322,15.5891264153056,15.7849871288219,15.9367100563106,15.8973352456459,15.8957245973769,15.9491378540967,15.3173879370099,15.3753444980623,15.384887739489,14.9104787785357,15.0025215525233,14.8984495436011,14.7190085113619,14.7714749939888,14.9275911300499,"Htatsf1"
"Htr1a",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.6714194364664,14.2085011042111,13.8728479932889,NA,NA,NA,"Htr1a"
"Htr1b",13.2161016541029,12.5813606632241,12.8525080521794,13.2522352205078,12.8828684528528,13.1302600475192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Htr1b"
"Htr3a",NA,NA,NA,NA,NA,NA,13.3642577932976,12.9695124368608,13.3416161115379,13.1524306257401,13.1395977148588,12.9775232146485,NA,NA,NA,12.0431332596696,NA,12.6927636863239,NA,12.3985753676977,12.4774117149707,"Htr3a"
"Htra1",15.4076499999031,15.4857676058231,15.4689649115732,15.4378887373469,15.2181232875084,15.5136835234498,15.4097906166912,15.5552924795109,15.1948717342117,15.1645085608443,15.340452086223,15.2396284821631,12.7477145043096,12.2750703386744,12.7939131203747,13.9602824001717,14.0691372984785,13.9606324147889,13.9104614725562,13.9608941236206,14.0788937770011,"Htra1"
"Htra2",16.9671513060622,16.7877967631461,16.9060096546009,16.8572338039984,16.8762245949396,16.9426070006237,16.3907321169921,15.9675423598441,16.0792324513822,16.1346646237877,16.2412365267721,16.1189427189858,14.8241570630584,14.5926105256884,14.7671049212699,16.0593279401308,16.0460511236012,15.794789697592,15.8855152954559,15.9242881289351,15.9358308474425,"Htra2"
"Htra3",NA,NA,NA,NA,NA,NA,NA,14.1392155797746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Htra3"
"Htt",18.2030937432406,18.2017180609398,18.1987757476191,18.092921903085,18.1373391154785,18.1756906268425,17.0030141567904,17.5030706522057,17.3939606802346,17.4173910429852,17.3277613478724,17.4855104637418,14.9474380943929,14.9728750581267,14.8937198901575,15.2375700042742,15.2406157650173,15.5851117795889,15.045395996175,15.3214629472983,15.4034916489315,"Htt"
"Hus1",NA,NA,NA,NA,NA,NA,11.9653009008521,NA,11.9426904330318,12.0269003198461,11.4779605937762,11.6413157127053,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hus1"
"Huwe1",17.3082148396346,17.3269081159345,17.2957222892527,17.2444400404925,17.2985200024443,17.3114710851525,17.094346697476,17.3704124221937,17.2887843012903,17.2925374960041,17.2619695513227,17.2817239565313,16.7950821123461,16.8186038444548,16.9006731780693,17.4171920158345,17.3740158169119,17.3792749311255,17.320842813397,17.3808939862032,17.3746019547305,"Huwe1"
"Hykk",13.9108487925609,13.8168185015974,13.7208771521368,13.8012131941537,13.807920293175,13.5355928937789,13.8627309718317,13.8719267306913,13.8254145410643,13.9185070018768,13.7392455797145,14.0455074415368,NA,NA,NA,14.1503084429715,14.2723705810037,14.316849329122,14.5475004128041,14.3448392306683,14.0433865066849,"Hykk"
