"","GeneID","X170_SCN_T_m_4","X175_SCN_T_f_5","X177_SCN_T_f_6","X178_SCN_T_m_1","X181_SCN_T_m_3","X197_SCN_T_f_1","X171_SCN_T_f_2","X183_SCN_T_m_2","X185_SCN_T_f_4","X187_SCN_T_f_3","X173_SCN_TC_f_1","X174_SCN_TC_m_5","X182_SCN_TC_m_3","X186_SCN_TC_m_4","X191_SCN_TC_f_3","X193_SCN_TC_m_2","X194_SCN_TC_m_1","X199_SCN_TC_f_2","X189_SCN_TC_f_6","X198_SCN_TC_f_4","X201_SCN_TC_f_5","X195_SCN_TC_m_6"
"853","Ezr;Msn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1664.521762,NA,4262.676814,1446.030485,3264.903939,1137.674493,3867.806524,4807.035401,NA,NA,3201.764482,3390.845269
"854","Fabp5",3597.05,NA,6633.43,3998.52,NA,5480.13,NA,NA,NA,NA,2556.55,NA,NA,NA,NA,NA,2489.89,NA,NA,NA,1433.13,7580.83
"855","Fam102b",18175.14521,19897.91867,23594.91559,25985.04544,25403.45637,26578.18559,20468.08786,21162.05925,23691.10465,17967.72193,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","Fam107b",14738.37078,13118.97118,13314.26016,12904.46022,13604.27871,13264.38564,13929.90122,16987.4921,17179.54409,18869.22329,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","Fam114a1",6582.89,9551.6,8449.69,9013.3,13740.1,8144.07,10993.2,NA,8656.41,15170.7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","Fam114a2",87135.29831,82593.2295,88718.56262,80094.37379,90323.52495,86179.53561,81172.66262,67851.55039,76528.53689,81717.04314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","Fam117b",19151.18009,11490.8,10070.62311,12640.88312,12510.92497,9510.237426,9502.450682,15830.14403,14672.99256,15658.44341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"860","Fam126b",NA,6684.091038,6116.342157,4538.228319,4488.336118,4780.169758,10853.27442,7752.926735,8175.119126,7400.808112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"861","Fam131b",NA,NA,2852.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"862","Fam149b1",NA,NA,NA,NA,NA,5758.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"863","Fam83g",4637.87,6496.9,4316.36,5111.76,NA,6259.71,2781.84,NA,NA,6854.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"864","Fasn",15121.36651,13078.16511,10111.09661,9051.161274,9738.789331,10469.42196,15261.90954,11672.29015,11440.45915,13584.47973,NA,12617.68186,NA,NA,1752.858581,NA,NA,NA,NA,776.4691559,NA,NA
"865","Fat2",456592,NA,NA,NA,NA,NA,314205,655523,NA,NA,NA,NA,NA,NA,9637.56,NA,NA,NA,NA,NA,NA,NA
"866","Fau",36383.8,31775.8,27466.8,22978.7,31529.8,25775.1,28327.5,37532.4,23190.6,24147.3,19478.4,NA,34513.7,NA,25067.6,NA,27312.2,NA,16409.7,23283.1,NA,NA
"867","Fbl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11209.9,NA,NA,NA,1808.85,NA,NA,NA,NA,NA,1736.51
"868","Fbln5",7257.73874,21880.50001,4272.491446,10367.58685,10651.24947,5629.711409,6404.117305,10558.133,5827.823503,6562.782141,NA,NA,4948.18,NA,1218.35,4283.9,7749.33,NA,NA,NA,NA,4894.99
"869","Fbn1",218287.5638,1185400.223,193997.9409,543024.3741,306906.9982,185296.7489,182945.5949,181804.3692,301224.7754,190994.1416,626411.2286,215458.073,98593.13624,102623.033,36364.56205,125718.7163,209055.2894,36193.53769,28621.97099,72154.61834,28881.33282,216253.6672
"870","Fbxl16",10742.73387,12478.20006,12246.47444,10433.255,9474.688835,10314.25394,11550.23349,11526.79185,13262.72516,11736.97789,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"871","Fbxo16",49962.7,NA,NA,NA,NA,NA,NA,NA,42413.2,NA,NA,NA,58663.9,NA,59407,NA,NA,NA,NA,NA,49936.2,61163.1
"872","Fbxo30",7906.149992,8357.704797,10031.46649,10996.00494,5609.602289,9560.816386,12954.26743,8274.42267,8699.444374,11221.84559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"873","Fbxo9",6666.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"874","Fchsd1",9273.24,10600.7,7850.62,NA,3935.09,4678.71,11125,NA,11441.7,7036.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","Fchsd2",5809.93,NA,5868.85,NA,6103.87,NA,8375.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"876","Fdps",9410.68,7779.48,12815.3,7735.08,11378.8,9242.25,14013.7,NA,9209.31,14118.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"877","Fen1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4236.65,3603.72,NA,1633.37,NA,1471.96,NA,NA,NA,3115.24,NA
"878","Fermt2",57371.16416,61316.63493,60480.18998,57458.62165,55563.63453,65801.7704,58635.72352,62668.01534,70701.55009,64261.3626,9601.717288,7148.060144,7443.025686,8970.77708,9443.334423,8229.973129,7432.228056,7236.674202,7395.314229,6143.446926,8472.62782,10530.72438
"879","Fga",NA,10671.96809,3050.043561,4250.573293,5811.100316,4458.796651,3763.792609,NA,7521.592598,3769.597215,15148.62673,NA,NA,NA,NA,2565.674939,2996.716955,NA,NA,1931.536514,NA,1759.410883
"880","Fgd4",8519.41,NA,NA,4890.461602,4046.931355,3500.771547,7178.62,6491.99,6322.564185,5277.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"881","Fgf13",5595.45,7930.46,8116.43,4595.6,5064.37,7387.14,7233.47,NA,9217.2,9321.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"882","Fgg",5444.986148,15403.277,4729.123205,8751.961163,11563.70126,6448.62162,6160.091702,NA,7753.67269,NA,6872.004865,3969.647109,NA,1190.89848,NA,3233.940171,5800.052578,NA,NA,1748.148805,NA,NA
"883","Fh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8947.33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"884","Fhip2a",12629.60309,19641.75463,13475.36583,12750.27204,13120.27509,10833.61375,15477.96785,NA,15491.56124,13938.18209,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"885","Fhl1",75306.23577,76229.52738,88797.37713,107593.1989,78957.60543,78213.38972,77700.5175,65062.76779,81663.03033,71511.3201,17397.27161,16778.26681,17938.93019,17423.43872,14648.493,17535.06587,20104.20732,18339.29067,15292.7269,14526.29403,12565.19388,16328.22998
"886","Filip1",5008.554437,3937.567324,3633.745331,4450.955845,2273.303568,4807.459756,3399.039651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"887","Fip1l1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2593.16,1134.96,NA,972.338,NA,NA,1171.14,NA,NA,NA,NA
"888","Fitm2",NA,NA,3734.61,NA,3687.41,NA,3799.38,5126.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"889","Fkbp15",21379.16336,15462.97502,17927.80707,19130.883,15789.42946,19589.20685,16869.80929,19770.80254,16318.45872,16362.42448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"890","Fkbp2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6414.49
"891","Fkbp3",10892.95538,11519.72701,10420.81702,13186.86868,14610.37876,12385.37513,13165.08694,14846.69948,8551.939997,13171.72537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1499.3
"892","Fkbp4",19457.51154,12500.58755,12549.78913,9492.280128,11243.47413,14604.77782,11335.10173,14463.36582,9645.832105,21221.89942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"893","Fkbp8",8977.843767,9367.777309,8794.922649,9994.883173,10161.25777,8605.700163,8263.266249,5241.427249,7400.729589,7967.711713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"894","Flna",10226.9,7644.9,5925.53,NA,4441.04,3904.25,NA,10004.3,6874.43,NA,8457.849674,32048.69362,12504.84752,12206.12795,9953.567954,14048.98138,11976.15713,9646.373254,5467.472798,9513.244371,8566.844196,13323.85562
"895","Flna;Flnb",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3160.64,10540.3,7195.19,NA,4288.33,NA,4588.25,4447.95,NA,NA,3768.71,4588.42
"896","Flnb",7448.853,NA,4374.741451,3768.481647,5202.271984,4462.50825,4916.895415,5079.608581,5676.472635,6985.568881,5462.434692,24980.42133,6432.774594,7049.115766,5368.446221,4823.015081,5309.822527,5899.493437,5130.538261,5258.249177,6777.197198,6817.837951
"897","Flot1",23467.10085,22940.66941,26838.95239,31038.5883,32602.05452,29858.81791,23717.0947,26014.00023,20005.11816,27283.74622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","Flot2",49813.39912,54979.52562,58401.75271,58671.39527,52010.64489,56499.9744,53992.56652,54569.62177,56160.41801,56719.80807,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","Fmn1",8945.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"900","Fmn2",3399.38,NA,75334.49302,61099.94472,56424.3,43078.61548,10900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"901","Fmnl1",11776.60611,13212.85096,10351.05579,8325.624277,10783.35537,9036.327431,14257.94983,7023.301714,12748.4577,14803.44942,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","Fn1",NA,NA,NA,18183.7,5579.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","Fn3krp",20576.6,17740.4,14885.2,NA,13381.5,15523.8,16346.6,21734.3,18964.8,20049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"904","Fnbp1",27151.97224,21461.69663,26325.62872,28219.33618,26764.18466,28332.08959,22758.18378,23344.21735,32754.3212,25159.71944,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","Fnbp1l",10844.63282,12017.92137,12327.67874,10188.52376,9621.302796,12214.58131,12010.32468,8974.200248,13374.09022,13181.17564,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","Foxo3",6982.893666,6185.99014,4991.849586,7444.771226,9078.605334,4187.448228,7221.763294,7387.916164,6960.248775,3163.742134,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"907","Frk",9440.96,NA,18118.3,12624.5,7440.5,14161.7,4957.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"908","Frmd4a",9564.981983,10731.9421,9112.231239,9187.904107,8360.30892,7218.460212,8395.731498,7292.805008,7093.210821,8295.885055,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","Frmd4b",11577.5,12129.8,6935.61,NA,NA,8076.93,9260.54,NA,13671.4,15090.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","Frmpd4",14503.72724,9409.22289,8830.200691,10667.92636,9239.03613,8900.150602,9757.061783,10736.96385,9760.237352,8901.188866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","Frs3",NA,NA,3791.1,2675.88,NA,2549.77,3719.99,NA,4621.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","Fry",8552.959378,9000.900594,8163.258883,10345.8982,8876.161086,6230.393288,7129.431048,11447.178,8300.936079,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","Fscn1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14148.55215,NA,3220.227691,1288.642873,NA,4701.939075,NA,2308.205217,2162.218514,NA,NA
"914","Fsd1",6658.64,5158.18,6229.2,4041.44,9783.93,4543.47,3041.44,8662.86,15319.2,3850.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","Fsd1l",NA,7149.057505,5664.669105,4022.08471,5847.05217,6147.913805,6400.720877,11307.5546,5654.633709,8407.398774,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","Ftcd",NA,NA,NA,NA,NA,NA,NA,NA,NA,51110.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"917","Fth1",9093.06,12809.5,11200.3177,11404.82012,12299.87712,13191.93066,8471.751909,NA,11473.3,9492.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"918","Ftl1",6551.37,13901.8,7733.22,NA,7481.25,7938.49,10156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"919","Fubp1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13288.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"920","Fundc2",50454.7,69236.5,40805.4,42156.6,43794.3,NA,69611.1,47764.6,63531.2,44182.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"921","Fus",40584.08922,39341.58101,36528.60801,35538.23627,35572.18282,34823.98478,36620.6416,39671.39804,33576.10082,38222.2718,16227.51579,NA,9149.871791,11109.69228,10010.31222,10991.69729,10245.12638,11682.97264,9840.353816,12419.4266,15292.35489,12312.9863
"922","Fxr1",NA,10197.1,11824,NA,10395.6,8105.26,NA,NA,12028.9,7337.64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"923","G6pdx",73946.34506,78683.81021,87679.36043,87398.30463,74586.98759,91364.74864,85238.49122,64013.9533,78906.71041,81095.57926,NA,9407.68,NA,NA,4959.77,3450.4,3843.67,3157.19,NA,NA,2872.46,NA
"924","Gab1",13928.87853,13010.75157,10796.61771,10663.55242,11310.1049,12230.1036,12043.08668,19156.68405,12566.19858,12560.77761,5329.004319,6276.829014,3448.078414,4688.135736,5564.390598,4538.302419,4216.477856,3831.9512,NA,5503.037813,4043.846853,7599.420445
"925","Gab2",15590.14532,10962.39871,9206.234994,11769.98129,10178.84511,10011.88263,12706.73133,15183.65756,16153.50624,15244.81597,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"926","Gabarapl2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4016.42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"927","Gabbr1",50937.60488,49338.63274,46511.44098,41948.17706,47520.8156,43757.21598,49597.45646,64390.16757,46161.99756,40803.50976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"928","Gak",22458.97094,19276.06447,22520.00494,21157.89167,20837.08825,22420.34149,23778.46616,21215.05738,23023.91352,21158.39994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","Galnt14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18165.2
"930","Gamt",9607.99702,8782.753193,17599.09552,13251.82117,18065.07218,22338.55455,14806.63953,NA,17955.2,19893.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"931","Gan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6907.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"932","Ganab",NA,NA,NA,NA,3602.18,1724.78,NA,NA,NA,NA,4745.223523,22966.8156,4801.674634,NA,2864.957976,3392.012698,NA,NA,NA,NA,NA,4455.644695
"933","Gapdh",60552.11762,50697.94167,55886.26194,53693.41433,65923.85096,57813.56579,57600.49712,52495.01043,57757.55329,65829.37655,27235.95661,128835.6765,21897.3728,26596.3612,16298.21432,25849.29198,18413.88582,24203.70755,20337.5532,14346.37264,18183.9169,25595.74465
"934","Gapvd1",13933.07994,13143.70785,12991.44139,11271.48796,11553.34356,11009.73023,10662.50463,11944.02918,12161.39592,12487.17923,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"935","Gar1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4750.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"936","Garem1",14566.49923,14130.60171,14449.74166,10840.731,12279.5032,12651.64286,14463.55985,11785.88912,14287.70822,12477.56049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"937","Garnl3",100201.9766,110879.3109,87050.86336,85959.21934,112410.0512,87129.2161,111749.3919,124227.2933,118910.6519,110699.9289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"938","Gars1",6911.56,8297.54,6777.19,4256.11,4988.57,5764.31,NA,8450.27,6257.28,5903.86,NA,9853.51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"939","Gas2",18146.40212,16083.9103,17391.7294,14905.90203,19234.3052,18844.26638,15911.5262,15852.57797,17469.93289,17850.12386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"940","Gas7",114878,NA,NA,NA,129937,NA,136245,153585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"941","Gbe1",6777.077768,10689.41323,11708.16517,7201.673294,8742.917743,11780.33228,11617.98833,15518.88591,14839.81849,12627.15841,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"942","Gbp2",2983.797486,3117.516253,4579.559753,4854.09775,4309.222564,3428.796065,NA,NA,4541.64104,5068.774172,NA,9243.9828,12310.53465,NA,14542.83544,10829.4596,15151.85268,NA,NA,9598.732241,NA,11893.3264
"943","Gcfc2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3281.22,NA,NA,NA,NA,NA
"944","Gclc",NA,NA,3259.021354,2943.082016,2452.067859,4046.365396,5639.866697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"945","Gclm",32641.88493,31190.36288,31323.77865,27363.65291,32248.18787,26925.45839,31914.97075,27431.79052,31042.41115,34157.65899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"946","Gdap1l1",5157.63838,4515.167448,5993.459773,16200.03654,9364.874793,9239.456141,5286.414605,NA,10877.45485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"947","Gdi1",16540.38493,20409.42768,18906.53087,19260.40496,17020.6367,21774.01374,19905.47194,21138.61942,20753.43306,17133.26372,NA,23899.33404,NA,NA,NA,NA,NA,NA,NA,NA,2988.029944,NA
"948","Gdi1;Gdi2",20780.16836,22933.51508,24705.06523,22706.35007,32088.44269,26936.04726,22443.9324,18440.793,22486.43634,18578.10113,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"949","Gdi2",16342.17684,16338.11666,11863.20599,12926.7893,12901.68777,10993.11839,11862.39042,11000.35953,12390.99597,16871.99977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950","Gga1",11161.31147,12604.59409,10929.71563,15557.04877,14387.55369,12453.00052,12953.29148,13134.60334,13587.02127,13237.75251,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951","Gga1;Gga3",14281.6,15725.3,20113.1,24132,20817.4,24061.8,12951.7,11165.7,16716.2,12384.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952","Gga3",53045.16734,45567.71687,48487.38544,50227.78201,58336.00652,43320.49255,38020.27258,45007.07604,45842.46433,44109.17352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953","Gigyf1",12943.9,9984.54,9744.21,8843.43,12414.3,8137.8,14445.7,11764,12672.3,13097.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954","Git1",14703.8992,12478.87824,14288.38035,16497.80942,16728.42681,13657.55995,13426.87075,13137.94188,10260.1313,13636.38795,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955","Gjc3",16375.67111,16608.93571,16860.25389,27365.76632,19487.89884,18616.95805,19902.14627,17151.70405,15733.45761,17363.54534,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956","Glcci1",13823.3155,15653.22556,13420.07627,12985.27574,15226.41765,12656.53561,17070.2298,11228.90431,13991.80905,15603.19844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957","Glmn",12944.70302,11839.60886,13221.89854,12426.47113,11897.85053,12619.37929,12801.4784,11797.62485,12981.44336,13843.56695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958","Glo1",299002.1506,331043.7043,317913.1953,269069.7838,267891.5569,331979.0166,326672.0937,253577.2593,336818.3088,296794.3588,8435.431066,12532.17615,9052.992556,7161.019443,8157.216631,6638.506366,8410.972825,7594.880339,9206.926893,12009.34865,NA,7000.817204
"959","Glod4",54126.52477,69164.46538,63347.34872,50159.3434,53208.11808,66987.61735,56156.89163,49750.16469,58548.55989,61345.66265,3077.45797,17107.86924,4868.375921,4883.606967,3438.815224,4434.441355,3572.401781,NA,3582.920265,NA,2201.765469,NA
"960","Glrx3",29768.71363,28628.0465,23401.02072,24151.34287,29342.03696,25536.98553,27198.96113,37166.76269,26034.5892,29651.84351,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961","Gls",78981.96146,65331.47612,72591.49558,108187.7301,86835.73865,72635.58453,84178.3174,78398.63894,73796.22528,65556.60389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962","Gltp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,368.757,NA,NA,NA,NA,NA,NA,NA
"963","Glud1",14548.56839,12132.70649,10189.2697,15100.92038,13548.30684,9878.700056,11967.66477,14771.20595,11664.38521,10541.05376,NA,17046.62758,NA,NA,NA,NA,NA,NA,1347.228375,NA,1664.51947,NA
"964","Gmds",79326.69887,94268.16174,106877.3688,67135.87931,70847.49953,94089.78886,103335.3699,73717.25767,103513.3915,105329.0906,NA,NA,NA,4532.85,3990.87,NA,NA,NA,NA,NA,NA,NA
"965","Gmpr",NA,6305.19,7257.83,3418.21,3265.07,5396.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966","Gna11;Gna14;Gnaq",8637.35,6959.06,7511.59,7500.61,12195,8479.03,5933.44,NA,5553.12,6273.73,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","Gnai2",13526.81435,12478.01342,11083.9738,6266.385856,8928.99045,10719.59964,NA,5919.726345,7102.194033,NA,NA,16544.3,5461.16,NA,5332.45,NA,8377.02,NA,NA,NA,NA,4822.33
"968","Gnai2;Gnao1",19240.8,14718,21545.6,38035.6,35601,24689.7,12487.9,18063.1,13082.7,11946.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"969","Gnao1",13149.87065,16385.29674,15082.79974,16596.27145,15585.67279,18349.05588,17436.84206,17056.30267,18072.89938,15551.16416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"970","Gnb1",14526.74185,11559.3,7515.59,5258.96,10766.66931,15158.75452,12511.8,15946.5,12034.5,12500.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"971","Gnb2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22958.5,NA,3082.99,NA,NA,NA,NA,NA,NA,NA,NA
"972","Gng3",12641.8,15880.7,19056.6,NA,9268.69,17475.6,16682.9,NA,16123.6,18770.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"973","Golga3",10445.61626,6096.17711,7931.160639,10405.9829,8793.356112,4855.485336,8740.205722,13048.83083,9653.437318,7850.87005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"974","Golga4",6529.915901,7871.218759,10525.21761,6044.62651,5817.257873,8537.973991,8971.988478,NA,5040.118628,8626.830669,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","Golph3",6660.957847,8708.091994,5027.266117,3269.113294,3939.774813,5248.551804,10287.19365,NA,5861.932549,9758.611124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"976","Gopc",26292.5547,30397.76555,30314.8834,21555.99166,21756.87887,28817.95523,27223.67991,20549.30341,25241.2786,26264.68885,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","Gorab",11423.5,NA,10927,10353.3,7253.04,12526.1,7192.19,5086.28,NA,6414.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"978","Gorasp2",17851.52616,23745.57459,19783.33749,21555.70909,15880.26048,22066.88045,21256.09912,16356.37092,23032.49478,20132.89215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","Got1",NA,9338.99,7821.55,4993.79,7188.15,6877.17,NA,NA,13832.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","Got2",5254.08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,875.115,NA,2733.63,NA,NA,NA,NA,1059.81
"981","Gpcpd1",5631.093693,9568.482907,6967.637349,6175.47807,6106.811318,6192.608043,6401.166834,5965.205203,8169.923527,8988.315495,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"982","Gphn",11180.94865,12948.19636,11211.45349,8602.794034,9704.501212,8259.498961,10133.67957,8423.210499,8381.472901,11831.23921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"983","Gpi",11593.55046,8655.691533,8205.325406,10260.49268,10436.7235,8426.131691,7753.369832,NA,5635.392874,8792.715671,NA,NA,NA,NA,1720.57,NA,2852.88,NA,NA,NA,NA,NA
"984","Gpm6a",NA,NA,12446.33531,9059.221389,10241.27828,11925.89715,NA,NA,10991.58678,11103.49144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"985","Gpr158",7360.421889,7101.432431,5974.08793,5022.4053,4671.830594,4307.947068,7491.321092,NA,5094.376771,9784.049581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"986","Gpr89",11861,6731.76,9432.89,5578.53,10367.2,10882.1,9508.49,16878.6,9010.79,8138.57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"987","Gprin1",2699.127957,NA,NA,2786.657493,NA,3231.829094,6978.360151,5620.336254,3293.028214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"988","Gramd1b",58750.24089,69806.5601,66479.73254,61142.69794,78188.62174,63141.49102,87622.50669,30560.49515,89201.61223,102629.6567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"989","Grb14",31466.5,NA,36395.1,34390,28022.9,32957.4,NA,NA,34519.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
