"","GeneID","X144_DRG_T_f_1","X147_DRG_T_m_2","X148_DRG_T_m_1","X149_DRG_T_f_3","X152_DRG_T_f_4","X156_DRG_T_f_2","X164_DRG_T_m_3","X145_DRG_T_m_4","X143_DRG_TC_m_4","X151_DRG_TC_f_2","X154_DRG_TC_f_4","X157_DRG_TC_m_3","X158_DRG_TC_f_5","X161_DRG_TC_m_2","X162_DRG_TC_f_1","X165_DRG_TC_m_1","X160_DRG_TC_f_3"
"5105","Tmcc3",32787.98682,32594.81923,28541.69135,28959.58171,30130.51828,31513.49635,29016.28958,30882.32703,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5106","Tmco1",14620.8,11752.4,11841.6,13423.6,14807.2,13154.2,10825.4,7330.02,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5107","Tmed8",22532.52214,17693.49733,16148.44456,23873.85311,22308.01634,18780.55924,18431.43496,20015.82184,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5108","Tmem100",5787.72,8549.24,7031.53,6023.12,6856.13,5927.56,NA,6243.05,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5109","Tmem106a",NA,5685.66,NA,NA,NA,6473.19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5110","Tmem106b",19564.00498,19621.11919,18008.12792,19453.45786,17749.63709,17119.91187,18908.95103,17574.47807,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5111","Tmem109",84024.11103,52357.57372,39805.42983,67141.72017,66219.5969,66758.67404,56779.64661,59547.92129,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5112","Tmem115",65304.08254,54371.94349,32278.30833,47365.70995,64052.39415,79853.95555,43661.64969,46351.92461,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5113","Tmem117",19358.81226,17503.55666,18135.26473,17746.99511,20852.57422,19153.47124,16912.34584,14382.72325,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5114","Tmem131",14123.77759,14757.98724,18070.07475,14915.41487,16566.6607,14929.76095,15562.86493,13935.17053,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5115","Tmem131l",7853.298392,10180.65332,NA,11021.68281,12015.84758,7830.329584,NA,10148.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5116","Tmem161a",47047.74121,47298.28593,40178.21581,44948.12265,47432.06287,42265.02982,51609.34575,48146.59454,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5117","Tmem165",28267.11178,22657.90404,23747.73013,21399.83957,24273.24603,24734.22305,22497.60403,19898.0234,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5118","Tmem176b",5415.71,NA,4264.78,5912.5,6425.6,6955.97,NA,5899.18,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5119","Tmem179",40178.76916,25958.80089,21728.52345,48755.49857,39917.71884,37385.51544,31205.65178,31457.95975,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5120","Tmem184c",25200.84362,23109.9526,22684.51135,27551.077,28788.88075,24645.0218,23336.44538,27420.16653,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5121","Tmem186",NA,15229.2,15346,8291.39,NA,NA,11352.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5122","Tmem200a",NA,2779.9,4263.14,4161.63,3768.6,NA,4026,7030.55,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5123","Tmem205",11748.1,9631.85,NA,14264.1,14394.3,15793.4,10618.5,11239.4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5124","Tmem209",17192.68982,17266.47666,16767.90836,14359.96795,15587.54801,16693.18311,17453.13373,17973.89107,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5125","Tmem214",12540.79663,14359.75715,16345.95724,13154.08571,13908.12525,13059.08126,14285.03331,14781.24601,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5126","Tmem230",29765.65684,23551.19762,27426.45253,32598.35159,37987.93019,30621.62759,28911.16274,28970.94148,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5127","Tmem245",13106.39705,11364.72209,8459.409586,12910.6258,14735.89216,12443.49065,12410.68304,12074.23937,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5128","Tmem260",4222.47,4785.56,NA,NA,5765.57,4258.15,NA,4306.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5129","Tmem263",100658.4897,84052.60835,86130.0757,99790.8367,97355.58421,103494.8148,74348.03906,72406.57724,2842.603189,6755.08,8659.36,6830.052018,6109.13,5759.64,7079.23,8182.54,NA
"5130","Tmem266",5144.806279,8749.663595,NA,7987.812598,NA,8448.988148,NA,5430.778976,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5131","Tmem30a",6301.44,4184.22,3179.25,6222.01,7425.72,7359.85,4853.34,5362.08,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5132","Tmem35a",64966.8363,53866.62439,32133.52856,64772.82163,68130.78568,74238.9322,63855.73667,59277.99052,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5133","Tmem41b",NA,NA,NA,9669.93,14645.8,NA,NA,9155.31,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5134","Tmem45b",24641.3,16285,23299.3,20819.6,24568.8,20252.6,19587.3,21094.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5135","Tmem65",69017.67742,92455.92081,72331.7464,111403.4713,90791.41442,85316.28855,83203.33853,80987.9027,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5136","Tmem79",21667.09475,17762.19829,21707.90037,25072.53034,28017.78648,20474.58498,20822.29532,20892.44303,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5137","Tmem87a",32670.07192,24935.38435,19576.47586,26199.58313,27768.60508,24983.85717,24749.04746,26457.57234,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5138","Tmem87b",31076.92906,25382.11403,28131.97964,32417.39269,30370.96392,28739.23387,35880.78627,23826.29779,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5139","Tmem9b",36269.72723,28782.22665,30691.1,34135.71937,37909.70912,35174.01969,33212.72506,40644.04242,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5140","Tmf1",122681.8548,123706.1054,120319.3536,122098.4254,122334.4565,121547.2072,128085.9774,127867.9142,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5141","Tmod1",323020.9823,315685.7013,217311.498,294877.4873,290078.2624,321559.4995,313259.3716,287610.7066,3273.289695,4337.419817,3796.284553,10455.75614,5295.581909,7685.404204,1449.590958,9106.281747,4934.390922
"5142","Tmod1;Tmod2;Tmod3",206488,247045,400144,274496,270142,256799,274039,285357,27994.5,NA,37158.6,24733.6,27379.9,42996.6,32049,31556.2,43233.7
"5143","Tmod2",106876.3942,108306.3453,112964.1915,113432.3867,113022.6186,125002.3651,110377.2811,106833.8508,22907.25168,28387.08956,23410.22535,23627.93128,24502.92025,25462.27341,25233.45028,26364.26449,22397.08379
"5144","Tmod3",19834.11459,19659.01554,23009.56594,21300.99683,21280.5817,19451.25203,22734.07185,20774.21598,11391.67536,20269.48513,15601.77872,14093.38289,19445.42,12506.35546,13348.18009,11988.12875,14716.75273
"5145","Tmod4",87061.8,81125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5146","Tmpo",169096.3211,171267.5681,177031.4248,174096.2803,169226.2457,166934.9234,171636.4692,174172.7241,117428.496,134786.339,127346.7902,120688.2205,124302.1615,109152.9069,120825.5966,111362.0341,125909.0561
"5147","Tmprss13",78181.1,104984,34230.1,27497.7,NA,45918.7,98290.1,NA,90134,318577,129959,153735,151538,115186,92146,91257.6,74822
"5148","Tmsb10",NA,238048.8059,NA,356585.5784,287575.4646,316042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5149","Tmsb10;Tmsb4x",512057,293971,354880,486540,444429,580460,234067,281545,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5150","Tmsb4x",34779.18592,23631.86884,28053.15135,36544.64298,36058.08786,31238.66523,21988.45775,25391.45332,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5151","Tmx1",73119.0935,52000.5816,49320.39532,71425.42223,68998.50328,64907.87882,54489.4748,50729.93532,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5152","Tmx2",246060.6715,173676.8843,196565.2048,228344.0593,250415.3463,230576.5027,182724.4622,172524.3907,NA,9116.55,11695.6,39382.5,10293.4,4038.89,NA,12231.8,10891.2
"5153","Tmx3",130927.3169,96220.92974,78524.44201,120395.2062,110292.175,128639.8658,104197.1452,85457.23247,NA,NA,NA,NA,NA,NA,NA,NA,2683.59
"5154","Tmx4",191717.8614,117721.9347,105269.6373,139949.7837,158781.8648,158879.6925,122718.2086,96748.29826,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5155","Tnfrsf21",29445.54781,24370.57163,32692.58204,36769.91866,30017.55315,28200.26222,29439.9611,24151.02205,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5156","Tnik",92536.23661,90264.80846,80844.35617,74888.66681,82926.31762,98188.7775,85123.29775,81158.8421,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5157","Tnip1",16373.17052,17324.87239,17714.69468,15704.91565,18574.1638,17820.78187,17391.54011,16285.0228,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5158","Tnk2",23626.56936,36998.58945,40230.9836,37125.30288,40057.66658,27149.525,29677.71255,32826.58442,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5159","Tnks1bp1",251440.719,268018.301,228044.1834,230235.4161,236116.6652,244385.7932,254939.3518,240276.6897,70045.90716,72906.17575,64181.62671,74236.69015,66096.86382,57635.97736,62370.00892,61164.47165,60884.17105
"5160","Tnpo1",18054.94458,25174.44726,28281.37578,22036.23696,19426.65339,17504.91443,23247.76735,28606.56067,14683.11333,15299.43533,13976.09031,11709.58349,14950.17112,12504.77382,13811.63524,13352.6283,14098.64537
"5161","Tnpo1;Tnpo2",24828.69357,33840.21422,26574.55707,29322.73371,29020.74829,28616.7315,33354.31089,28814.61694,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5162","Tnpo2",19378.72031,23894.13263,24921.9039,21221.87279,20924.45622,18070.71889,24837.23436,23043.07894,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5163","Tnrc6a",42199.37815,47319.46561,48163.70102,38565.16017,39904.33522,37803.47045,47845.18536,51179.07165,5684.570409,6316.785749,10492.41226,4811.188721,8019.54436,5780.011821,9430.708878,4256.195473,9527.280746
"5164","Tnrc6a;Tnrc6c",NA,34506.2,41710.9,32270.3,40738.8,34546.2,35869.5,40038.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5165","Tnrc6b",155682.429,151548.8808,137143.8845,149516.499,147568.4644,153485.644,145945.2041,144564.0749,9323.412125,9188.719886,10644.86532,9524.895308,10306.94786,8760.916101,9497.706437,11290.00624,9315.432968
"5166","Tnrc6c",13621.43084,14712.34253,12929.51735,14227.18457,14353.98278,15238.21378,13666.30864,13982.53637,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5167","Tns2",NA,NA,NA,NA,NA,NA,NA,NA,2812.339288,4292.743404,2958.419513,3491.933032,1986.64407,NA,NA,2690.578663,2044.928936
"5168","Tns2;Tns3",NA,NA,NA,NA,NA,NA,NA,NA,60221.2,93070.8,71967.8,76451.6,NA,71808.5,80447.5,64548.6,57150.9
"5169","Tns3",94463.35278,100945.4731,102561.2138,105981.6905,114096.8217,114054.8302,101222.5045,98477.77429,58605.40534,50435.52628,55544.38482,47840.08974,48959.9593,38932.47486,42402.05616,40743.10607,41987.45598
"5170","Toe1",26939.20803,25703.15602,26208.51816,27923.31238,26929.96721,26274.66124,27428.87245,24340.81177,NA,NA,8520.91,NA,NA,NA,6487.74,NA,8299.32
"5171","Togaram1",22709.44813,24963.70634,25112.56164,21184.43653,22451.83588,22865.02538,26874.21917,25872.80999,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5172","Tollip",8110.443425,5799.150827,NA,5856.135926,8622.769705,9205.855945,7233.200128,5583.052058,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5173","Tom1",87289.12572,74335.0647,76883.8895,85803.37856,83205.1806,88451.91945,71218.10466,70570.68115,1650.382201,NA,5344.943301,NA,3124.266942,NA,1726.927533,1660.717693,NA
"5174","Tom1l1",21818.62737,18200.75638,24425.51733,23975.09199,27545.14935,20050.25548,21185.29251,21554.13273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5175","Tom1l2",189779.8292,155337.4683,158901.3665,184133.1606,179032.8069,173903.6657,152823.4703,155385.0184,13846.15355,12726.81044,18375.76795,14957.87427,16206.65187,19351.03419,19004.29803,17836.75784,20569.35315
"5176","Tomm20",386618.8568,340068.46,421533.5144,474090.1501,456628.3885,419369.06,403409.0204,421005.0238,33941.53111,40318.90484,68132.28176,46787.95248,52652.52565,47158.66933,58721.49993,40687.37234,64615.09197
"5177","Tomm22",25840.24567,21404.82045,16447.9,25852.7097,26947.51621,34361.91283,24811.61776,22170.95273,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5178","Tomm34",75551.41965,63762.92824,64090.52889,73269.16039,76099.63096,77124.23359,63979.69195,62438.82182,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5179","Tomm40",NA,10197.4,NA,NA,NA,10154.4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5180","Tomm5",90655.5361,52154.94964,26341.00166,82540.58491,74714.27438,82779.67456,48530.96164,67200.38973,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5181","Tomm70",37631.27323,33589.98986,39000.84552,36004.2182,36496.7594,34311.43308,35639.91885,36344.03106,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5182","Top1",7740.629078,7733.923699,13994.17746,8823.528267,8476.390022,5694.797736,8506.213766,10790.36447,NA,NA,NA,6240.98,4634.43,2874.53,NA,NA,2485.95
"5183","Top2b",65553.21809,62894.11632,59031.88116,59848.68398,62173.33158,62584.04293,61744.29764,60502.4764,29110.76771,29074.30915,27525.53906,31014.39465,28744.14598,26792.607,29556.80987,23970.83705,31105.40378
"5184","Top3b",546531.1785,675247.2413,431735.4902,482719.4905,486556.8259,562239.0559,679169.1322,713976.8175,25629.14444,31631.06894,27706.72598,22502.93974,29439.15533,36327.99402,26747.13292,43275.95438,28957.95345
"5185","Topbp1",5529.271186,5106.395692,8703.71541,6445.071222,7176.564984,5946.159486,5404.964891,4805.136686,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5186","Tor1aip1",15810.17123,14216.94445,13413.08302,14377.51804,15857.5871,16002.53602,12627.59218,15660.70347,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5187","Tox4",31121.84807,26536.0109,23535.80494,30400.507,32691.13403,33113.64899,28040.6474,25861.65806,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5188","Tp53bp1",307181.3786,288404.3352,242485.9029,282956.081,287520.0695,290932.8291,274949.0775,274057.3099,11980.16991,16017.23476,16693.34748,16599.24379,13544.21526,18621.7067,14291.72966,18812.66847,14571.41176
"5189","Tp53bp2",8210.982707,7144.784313,7198.007217,5967.12519,7061.336888,7860.963014,8469.462054,9041.409718,5822.780748,6952.851956,5924.549949,5703.214772,4085.292198,9611.805594,5785.877477,4684.676724,4139.244791
"5190","Tpcn1",15088.32118,13368.36657,16624.75059,15997.47444,17391.68463,16162.28081,13611.48728,14617.74835,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5191","Tpd52",720342.3665,566367.3222,571803.17,816560.7705,882877.6617,829565.5164,668813.2236,592662.6714,14185.38638,26920.6262,24820.16425,43118.70609,26094.44344,24420.8453,16106.43945,44950.14022,18324.84376
"5192","Tpd52l2",337373.4728,247546.3129,266211.7952,308499.2652,330611.1109,354823.9364,296543.6369,231666.3562,44392.63953,43532.15718,44052.75836,43241.31525,44087.57875,37116.73432,49745.42044,40043.97791,41704.85386
"5193","Tpgs2",146488.8167,100348.8275,81734.72074,135161.6112,137826.0226,123443.7831,93381.26353,100442.8269,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5194","Tpi1",16887.07554,15564.91537,16159.15453,14570.41608,15679.91279,14860.40682,14928.77268,12472.53572,9950.662442,8242.36794,6002.52655,6389.680642,7113.288405,6546.071689,7945.909773,9522.435982,8688.575028
"5195","Tpm1",46480.19683,42163.57782,39567.42436,41368.86749,38307.87557,42325.00623,41056.16345,46038.71536,7699.19,5164.08,7759.32,7914.36,5780.64,7212.44,10360,6345.41,12410.6
"5196","Tpm1;Tpm2;Tpm3",67112.8,55332,43505.8,66400.3,69537.9,63272.2,59737.4,55460.8,26435.4,NA,18754.6,NA,NA,19507.2,NA,18603.4,25515.4
"5197","Tpm2",NA,9168.27,NA,7787.28,NA,NA,10640.5,6660.88,8707.98,7632.96,3529.16,6644.63,4720.48,5815.87,7749.75,NA,4029.75
"5198","Tpm3",14013.43173,13724.82808,12583.23814,13687.32676,19528.15456,15712.14876,11913.62354,11720.79593,10215.7,13057.2,9439.61,9025.19,10396.2,12066.1,13724.5,14022.4,10739.9
"5199","Tpm4",14915.68356,16023.92583,19575.86451,16960.4345,16452.29869,15558.51748,15497.3298,16868.73989,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5200","Tpp2",22735.78412,26365.34397,28898.55246,23476.39569,23475.33119,23113.78874,28030.31585,23171.81404,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5201","Tppp",77791.19317,74278.18051,78895.89867,92383.70142,88586.59934,90776.78144,73898.91379,64904.18359,NA,3087.41,NA,11330.7,NA,NA,NA,4697.9,NA
"5202","Tppp3",5509010.779,4408625.091,4605178.05,5102166.499,5465090.363,5184609.907,4235206.753,4536490.491,179048.5799,230824.5641,233547.4795,273303.7328,235968.1539,367061.9907,177430.9362,385879.6861,203595.4295
"5203","Tpr",138662.124,138073.4281,129567.7515,130519.3954,133396.4537,127164.7504,141285.9422,135584.865,9598.404986,8968.43381,8892.975094,8258.938078,10251.0864,11009.60495,10890.00873,9582.051869,12359.71021
"5204","Tpt1",12496.91779,15224.77031,NA,18229.0018,20587.95076,22638.66213,10494.40527,18878.88363,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5205","Tra2b",19995.55678,18938.03773,15948.74866,14568.20698,13222.36084,15464.26527,14482.99273,14066.71373,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5206","Tradd",12369.81669,11904.34932,15620.17177,15522.13128,16931.35848,14105.7965,14192.58346,9305.370974,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5207","Traf3",5985.31106,3754.394804,NA,5463.928004,5248.046264,5296.670805,6135.084402,5462.905834,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5208","Trak1",46141.6549,44958.85145,44476.53025,44417.92885,45071.52845,42313.37075,46283.9519,45375.73214,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5209","Trap1",306679.1003,375435.278,369078.3688,317327.4869,339807.0121,306640.1317,362109.5608,379843.5143,NA,73190.1,NA,NA,NA,NA,70521.9,61913.4,NA
"5210","Trappc1",NA,NA,NA,7644.74,6473.29,7098.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5211","Trappc10",27638.6517,28697.38135,27710.91389,26940.22346,27706.9825,27443.51772,32862.52728,28908.89396,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5212","Trappc12",92728.43588,99234.0295,87731.53525,98195.2091,96382.69322,102519.3248,99928.85736,88558.0708,8727.78923,11288.60734,11388.64996,10464.75817,11523.09765,9668.695683,10578.75316,10762.45046,11249.46849
"5213","Trappc14",5964.703949,6523.705255,7402.833759,7033.161628,6569.491558,5863.264364,7351.812802,8803.022527,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5214","Trappc2l",NA,4263.75,NA,7782.13,10766.2,5174.11,5862.38,4539.93,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5215","Trappc3",6034.59,7501.01,7277.1,8860.28,7210.11,6417.23,5806.29,6623.24,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5216","Trappc4",8361.793371,6584.363752,9171.777296,9764.111013,9479.374881,8698.079652,7397.53161,9368.57147,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5217","Trappc6b",26737.62853,21626.08858,17672.41231,27827.9707,23606.22519,26376.04903,27778.34848,22307.47296,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5218","Trappc9",44746.17113,53972.88584,55130.48024,53241.85895,56248.81885,57462.04486,57503.81774,52281.36324,5663.034565,6775.428399,10085.80457,6181.640566,6357.555479,8091.698732,8112.652416,6827.436888,8993.376117
"5219","Trarg1",1024642.968,818658.7285,919351.0343,1113202.717,1044217.797,1034413.332,849811.6772,861060.3291,6128.19,NA,4951.96,NA,NA,NA,6419.62,20021.3,6426.78
"5220","Trdn",NA,NA,NA,NA,NA,NA,NA,NA,27013.2,NA,NA,NA,NA,NA,NA,NA,14417
"5221","Triap1",6022.648786,4181.629196,NA,4482.842519,4815.766821,7916.805155,4039.831139,6178.597188,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5222","Trim12a",21303.06463,25735.89023,19703.2232,23282.08971,21204.11008,26411.44673,22238.74748,19050.9548,20641.95537,18438.34068,13324.72441,12569.17868,20905.40532,11035.41505,15445.52124,14142.13632,14568.84205
"5223","Trim13",44432.58213,42770.87791,42372.08363,40613.95053,39169.59318,44309.67588,45202.2469,45874.59345,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5224","Trim2",46244.85476,57657.02762,41051.81444,35754.1566,37322.36238,43649.53208,49736.80981,48812.0388,22385.69123,30051.31916,23897.78607,23237.08545,23991.46359,21611.40834,22594.54857,30001.30534,22966.68899
"5225","Trim2;Trim3",23397.38783,24619.37249,13626.41585,17573.09163,21319.47184,23575.40824,23103.20802,23244.62112,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5226","Trim24",4354.55,NA,8824.44,4203.51,5095.98,5227.13,5944.4,4422.73,NA,2585.15,2992.76,NA,1803.79,NA,2956.9,2381.8,2198.53
"5227","Trim25",145752.609,130740.7258,111392.3234,149429.09,151837.032,132967.9537,128808.7787,126891.5105,17936.26515,17789.87462,14371.84844,15634.86133,19554.05926,17259.34887,15641.18475,16459.93521,17872.19078
"5228","Trim28",622364.0206,654530.3996,560465.5466,555726.7608,571907.1961,618113.8728,600807.0013,598831.8383,50757.7912,54417.96032,46093.30385,52483.47539,54995.69818,52538.49409,49981.13175,62539.91774,52171.4623
"5229","Trim3",28932.88292,34116.0466,33883.80662,29079.44347,28928.30986,28352.22051,34225.36473,34990.93407,3917.548434,7013.040035,3098.280602,5290.514777,5699.845863,NA,3252.224051,3776.927996,5125.262209
"5230","Trim32",NA,NA,NA,NA,NA,NA,NA,NA,40415.9,NA,28549.6,41175.2,29752.6,26500,29653.3,33303.3,36889.7
"5231","Trim33",22796.65052,21327.7963,21155.69013,20841.69394,20036.91231,21278.34494,19734.95265,17567.42038,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5232","Trim35",5614.684739,4499.887823,NA,4751.72528,5512.319622,5066.639047,4627.729022,5311.515264,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5233","Trim36",102566.1044,126507.786,104783.3681,98779.52967,101033.8974,107422.0775,118985.8985,123428.4704,NA,4077.001677,5276.499456,5681.968496,3746.989206,10379.00107,6118.039512,8657.151857,9105.679499
"5234","Trim46",50481.46004,54733.07379,56009.79847,46630.53895,48069.10662,50179.44157,59003.82288,54304.15939,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5235","Trim56",102125.0788,88485.82837,82711.67425,101397.504,106692.4857,102151.2971,83709.7925,82990.57836,9719.064366,15927.33232,10113.21087,11657.11889,15326.1029,10767.6269,12808.14393,12509.06685,9271.928819
"5236","Trim67",73563.40857,73751.19836,75555.42404,76827.79905,79535.26385,74283.09306,81735.58798,91560.47401,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5237","Trim67;Trim9",28280.09875,32888.2835,19608.59103,30914.24634,25280.5816,26421.23418,30891.53167,37814.9392,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5238","Trim8",NA,NA,49290,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5239","Trim9",245991.9791,264634.5785,236422.171,242995.5135,234384.2377,247962.0392,268305.5472,255597.6432,13781.84945,13080.59731,11308.06865,11075.76129,15485.12457,14463.27526,11589.51392,15861.77875,10435.60274
"5240","Trio",156563.3259,166555.2024,159966.2102,151106.5349,155086.8705,139488.4835,164749.2484,161423.3654,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5241","Triobp",13222.4,20628.3793,NA,15068.5,14715.5,NA,NA,18345.30649,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5242","Trip10",7549.384161,5873.153122,6869.860647,6901.530567,7401.993236,9492.004704,10188.73357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5243","Trip12",21413.79215,22429.62343,22046.12499,20313.28415,22213.40262,21265.72707,21891.66726,20975.15762,5540.109361,7214.095908,4973.493461,7420.541125,5026.984383,4012.196523,7443.169976,4288.00505,4022.873569
"5244","Trip4",69860.16115,59822.55974,58509.68877,66866.71843,65332.73754,72184.81725,67034.4919,66239.29628,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5245","Triqk",267295.4285,185932.3456,267577.3299,340124.9098,317789.7957,208778.2025,207236.62,212342.9715,2050.08,NA,NA,NA,NA,5166.06,3298.42,NA,NA
"5246","Trir",21997.6,14068,21895.9,24927.3,24124.1,25762.8,19032.1,17658,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5247","Trmt1",23935.04885,21150.89383,19294.11885,26453.55712,27562.8677,22819.98838,21080.73509,22421.68908,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5248","Trmt112",12036.1,13355.9,18179.6,17511.5,13603.5,14229.7,13025.4,14292.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5249","Trmt1l",23949.70708,17359.19094,17760.34799,20940.85475,20582.5189,20182.19385,19077.41579,19042.34043,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5250","Trmt5",22667.74641,19320.1919,21346.30042,26089.98037,23946.606,23035.72372,23771.84053,24105.65517,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5251","Trnt1",22129.71242,19701.97224,19269.89082,18601.44503,17988.01647,17802.10849,17312.84156,18472.45539,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5252","Trpm1",NA,NA,NA,NA,NA,1261.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"5253","Trpm7",4324.09,NA,NA,5038.6,5858.79,4769.38,6924.53,4171.06,NA,NA,NA,NA,NA,NA,NA,NA,NA
