GeneID,X208_LSC_TC_m_5,X209_LSC_TC_f_2,X212_LSC_TC_m_2,X214_LSC_TC_m_6,X219_LSC_TC_f_1,X231_LSC_TC_f_6,X232_LSC_TC_f_5,X238_LSC_TC_f_4,X241_LSC_TC_m_3,X213_LSC_TC_m_1,X216_LSC_TC_f_3,X223_LSC_TC_m_4,X143_DRG_TC_m_4,X151_DRG_TC_f_2,X154_DRG_TC_f_4,X157_DRG_TC_m_3,X158_DRG_TC_f_5,X161_DRG_TC_m_2,X162_DRG_TC_f_1,X165_DRG_TC_m_1,X160_DRG_TC_f_3,X249_paw_TC_m_4,X250_paw_TC_f_4,X262_paw_TC_m_5,X264_paw_TC_f_5,X265_paw_TC_f_2,X246_paw_TC_f_1,X260_paw_TC_m_2,X268_paw_TC_f_3,X269_paw_TC_m_3,X270_paw_TC_m_1,X173_SCN_TC_f_1,X174_SCN_TC_m_5,X182_SCN_TC_m_3,X186_SCN_TC_m_4,X191_SCN_TC_f_3,X193_SCN_TC_m_2,X194_SCN_TC_m_1,X199_SCN_TC_f_2,X189_SCN_TC_f_6,X198_SCN_TC_f_4,X201_SCN_TC_f_5,X195_SCN_TC_m_6,X207_LSC_T_m_2,X211_LSC_T_f_3,X220_LSC_T_m_5,X221_LSC_T_f_5,X224_LSC_T_m_1,X225_LSC_T_f_6,X227_LSC_T_m_6,X228_LSC_T_f_2,X233_LSC_T_f_4,X236_LSC_T_f_1,X237_LSC_T_m_4,X240_LSC_T_m_3,X144_DRG_T_f_1,X147_DRG_T_m_2,X148_DRG_T_m_1,X149_DRG_T_f_3,X152_DRG_T_f_4,X156_DRG_T_f_2,X164_DRG_T_m_3,X145_DRG_T_m_4,X251_paw_T_f_2,X255_paw_T_f_4,X266_paw_T_f_1,X247_paw_T_m_2,X253_paw_T_m_4,X254_paw_T_f_3,X257_paw_T_f_5,X272_paw_T_m_3,X261_paw_T_m_1,X170_SCN_T_m_4,X175_SCN_T_f_5,X177_SCN_T_f_6,X178_SCN_T_m_1,X181_SCN_T_m_3,X197_SCN_T_f_1,X171_SCN_T_f_2,X183_SCN_T_m_2,X185_SCN_T_f_4,X187_SCN_T_f_3
Tsc22d1;Tsc22d3;Tsc22d4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,62575.3,58357.9,48644.5,17020.9,69321.2,15635,18999.9,21018.2,6509.48,15256.6,31726.7,19457.2,NA,90358.8,116529,NA,93286.5,82356.2,84297.7,94415.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsc22d3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14353.6,18505.6,NA,17211.9,17287.6,18164,16336.9,14049.8,14495.7,17467.2,11245.1,13568.1,NA,65874.3,88345.1,96377.8,94409.5,89368.8,75682.8,77948.8,NA,NA,NA,NA,NA,NA,NA,NA,NA,9224.95,19216.3,13602.6,7053.68,7477.2,15530.9,14768.7,NA,12273,19146.4
Tsc22d4,10831.6541,12816.1828,8896.576497,11750.46996,12321.90524,12886.67997,16841.56605,9785.928132,9609.779418,9026.201916,13403.99072,10050.95517,82290.68674,82380.48398,61679.55858,89279.95215,76488.41155,65293.76985,72536.33704,67642.68215,55886.74559,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21850.64964,31570.71029,20990.08078,23613.47968,21925.52206,22982.26204,23100.60114,21306.35414,23237.34826,23896.39299,21339.23237,22193.87749,57756.15703,51527.59517,56857.83766,61603.15442,59967.80642,54771.50006,53884.39539,57257.4965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsg101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15443.05192,20435.5272,18905.11511,17515.50559,16675.11775,17104.42983,13512.09543,20557.51199,15658.44164,15836.93075,15198.24555,15139.20458,18454.06107,14794.04184,18843.68651,17743.1418,22146.6364,17944.96721,18807.14031,18566.77109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsn,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3725.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14858.94293,NA,21077.9717,15583.68993,13861.24714,14603.68914,14546.23958,16432.13897,16025.05708,15647.16874,13714.31728,14798.71945,42564.19377,36585.02115,32418.60065,38104.02823,40283.93976,42321.58041,36325.39515,30073.09967,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3241.69,5709.53,13754.3,6559.05,NA,NA,NA,NA,NA
Tsnax,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6450.47,NA,8990.35,10302.6,6465.33,NA,8587.88,6443.95,5419.11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11541.80947,14943.71372,13656.0924,12157.9775,14868.95295,12235.07593,14130.01491,12358.86618,11829.79749,12940.73039,11290.47713,12810.88553,48236.77354,41129.33479,45328.506,49012.30666,52736.13955,42514.72339,46262.68495,44620.80393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7484.58,NA,10134.9,10190.3,6877.49,NA,6916.87,NA
Tspan15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7194.14,NA,NA,NA,NA,4942.15,NA,NA,6076.88,5699.1,9707.43,8478.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8786.613325,8889.09489,7010.806197,10735.42132,8960.741463,8719.689806,NA,8986.190338,8058.470139,4799.821691
Tspan2,101740,103002,130929,NA,NA,125306,125847,115332,131627,111240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,240303.7727,211915,313506,182326,316272,192472.7771,231596.3783,244709.8195,257406.9089,217760.8685,256895.8361,257249.6854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tspan7,8019.85,12082.4,4022.02,4891.12,6077.47,3407.22,13049.8,3436.58,6870.58,NA,15049,12544.9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12416.08965,10754.50415,11832.01743,10956.73368,11882.92146,12734.70699,11667.17881,9972.681351,11807.80332,8308.069228,12682.68752,13621.15833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tspyl4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10022.41284,11864.40157,14280.36134,13287.27095,11552.40148,13751.75563,12597.53791,13179.49796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tspyl5,8987.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19317.53162,16539.06052,NA,18664.2552,NA,15548.41664,17422.17086,16692.4,NA,NA,NA,NA,13755.8,NA,NA,NA,14624.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tsr2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8375.85,13475.6,14342.4,NA,10265.1,9175.65,8282.79,NA,NA,NA,NA,NA,39951.90354,28689.41669,34443.68664,39441.28609,43580.0453,34601.91964,29181.33237,29684.91687,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tssc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6962.733024,5080.688407,NA,5476.339682,7849.132451,5365.201285,5595.762967,4534.255821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tssk6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13179.2,NA,NA,NA,12820.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tst,8634.29,6001.12,6343,NA,NA,7169.85,NA,4909.34,NA,NA,3510.09,8344.02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19429.66385,14462.11219,20746.97809,10386.88469,15550.21102,11502.34883,11481.06546,11638.10082,9207.675854,9865.76056,13713.93957,13840.03767,8115.751417,6295.395638,NA,7416.234373,8402.856753,6170.416277,NA,6780.763539,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttbk1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20182.91276,26304.79835,23407.62907,21223.275,20031.10892,20558.00936,17190.6439,19271.5733,19726.2556,19679.60158,22342.36387,19629.13241,16551.75791,17747.87381,19461.71074,14358.6195,17728.13645,15406.50531,20664.62044,20636.60956,NA,NA,NA,NA,NA,NA,NA,NA,NA,7799.234943,10129.35258,9757.900663,6658.030712,8412.148301,9018.829088,10980.49969,11143.40852,9243.257609,12522.58643
Ttbk1;Ttbk2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10905.3,NA,NA,NA,NA,NA,NA,13415.77431,15295.50023,18313.1826,12296.00658,NA,12590.08634,13340.65501,18112.55423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttbk2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15145.49115,11584.7193,14991.08428,15778.73405,13806.33103,14230.59495,15705.49799,14170.63996,13494.99123,16331.00104,17043.79739,15723.8992,41260.05523,45662.02128,37334.07883,41048.49782,40326.66584,43387.94531,44511.43707,46617.52774,NA,NA,NA,NA,NA,NA,NA,NA,NA,4658,NA,4800.66214,4608.625846,7532.958586,3953.672116,NA,NA,8053.603415,7392.41
Ttc1,4723.86,3570.7,NA,3441.15,3938.79,3334.45,NA,4293.4,NA,NA,3744.34,NA,8340.369319,14430.97358,12457.36088,7231.308053,8483.429117,12309.56542,11569.27945,21019.3764,15451.33696,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,227706.1266,317434.0997,230879.0989,305403.6339,239986.9008,312143.5654,232616.9332,293166.1366,306972.0322,332306.1716,198754.1064,258879.4558,792561.733,504625.3561,546342.3573,806972.3501,779865.2444,761842.2493,563793.181,521404.2281,8139.48,9560.06,9171.55,5021.42,9991.68,8057.15,10476.8,9897.68,9333.43,81769.19017,78892.90349,77511.69626,79892.83328,67175.15155,76600.28301,81638.92867,67680.25604,88359.93608,84064.62112
Ttc12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6115.275231,7390.606907,3814.548454,9262.228904,6467.59378,6441.340072,6010.010062,6939.75733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttc16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15483.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttc19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22748.6,14647.1,NA,6138.74,15824.5,NA,NA,NA,18368
Ttc23l,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12273.54505,NA,15358.52489,13073.15617,17749.16098,16836.28475,16028.46724,13555.20105,NA,NA,8955.02,9018.22,10263.6,10356.3,8221.65,7253.12,6932.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttc26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9097.31,NA,NA,NA,9841.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttc3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67187.81274,77953.3409,73200.71177,66799.43817,72572.33694,66572.47251,75445.31661,72070.10803,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttc33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7514.503084,5553.669439,6882.613696,8644.996595,8885.708255,8043.26958,8503.226986,6000.707915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttc39b,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6233.002654,6988.293083,5013.413183,3994.974533,4833.815644,7453.738512,5564.080549,4002.999761,4580.39149,6410.31207,6273.013218,5034.249817,5317.545347,5875.407635,5965.744457,5226.042807,4687.59336,6809.745594,6327.168683,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttc4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12485.56106,12592.68709,13782.39683,11835.54873,12568.23198,11637.49906,13311.1354,12471.16102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttc9,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50887.07985,57493.50877,44906.81103,59583.70482,47172.57881,57853.71878,45054.26932,52426.0403,53093.60416,56881.51381,41336.86172,47034.71502,61854.49137,46264.33495,54683.69009,67305.39797,69409.54405,56011.18163,49254.46287,47565.02105,NA,NA,NA,NA,NA,NA,NA,NA,NA,26629.47948,31472.24866,31008.91382,20298.80388,18875.37266,29528.15643,22176.29689,17648.39638,23786.118,28237.00591
Ttc9c,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10618.50959,NA,NA,16953.84181,6280.750589,22423.93088,13721.88216,21668.91201,19915.32623,15883.90642,12194.84707,12534.70376,131501.8629,97705.79721,59223.40394,81386.63954,85667.17462,126512.4026,85400.36244,70907.81825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8691.88,NA,NA,8279.09,NA,NA,NA,NA
Ttf2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2829.164623,NA,4036.173995,NA,3417.051417,1981.211993,3513.309826,4715.258794,3700.403955,2947.042581,3973.161478,4701.686344,5922.601024,4631.32135,5736.668786,6228.849936,5246.926466,4216.467569,4793.20427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tti1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11443.3,10133.4,NA,8438.98,8189.46,11926,9539.32,8433.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttl,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56208.87854,38410.73172,41558.0427,66555.04951,39459.27779,68991.09187,52966.45697,68944.21108,61518.36876,59509.84385,72413.94446,59098.81464,28578.99572,37146.9763,28842.3818,31927.58224,30305.51311,28554.94311,31310.7462,33172.3747,NA,NA,NA,NA,NA,NA,NA,NA,NA,14061.63746,14651.0837,16234.00867,19292.95629,19432.98257,15533.21552,14912.93811,12526.02502,16157.71141,16840.60315
Ttll1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27675.7884,28037.8522,23301.70031,35031.02661,30605.56365,36431.07741,29863.34219,34846.55186,40909.33729,37185.67858,27443.35918,31766.70926,48861.86246,49891.57926,55378.16486,45971.99991,45870.68952,46219.52196,52871.63158,47527.24002,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttll10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6407.4,4007.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttll12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8893.264978,9952.423224,6040.002972,8267.994932,8213.485322,7487.279035,7852.085396,6623.729759,6326.749747,9304.626781,7070.765204,6710.905446,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttll6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2192.59,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttll7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21674.774,23807.38809,21590.25276,22300.30336,25192.97235,20806.67194,22128.9911,19823.12644,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttn,NA,NA,5447.01,NA,NA,NA,4955.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24754.63305,27617.4394,24381.93863,18536.54307,24627.94167,18131.07844,21993.68343,19615.86801,15775.62191,15700.53004,17319.7592,20473.20397,43716.97062,34783.53451,36489.02538,45442.47297,41465.83368,38526.37522,44949.43436,41886.49042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Ttyh1,NA,4867.906364,NA,4437.80082,NA,NA,9350.147831,NA,2417.154262,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8676.451572,10426.73923,13100.07044,10128.07613,16554.57814,8878.680833,13732.85462,12377.63661,11134.51034,9145.954214,11602.03291,8038.152894,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Tuba1a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,731523.9219,688364.7645,836391.6809,699612.926,747004.8109,887624.2321,607750.0257,1085083.572,688693.5478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,219010.0116,265664.4285,219406.101,214585.6172,110876.0704,81555.66268,123474.6038,102226.5318,179492.9829,350164.3869,116654.8262,143556.1745,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8262336.572,7850579.943,9852018.547,9493033.516,9681574.453,7648941.804,8701155.775,8969453.827,NA,NA,NA,NA,NA,NA,NA,NA,NA,6052526.324,6209226.494,6316527.184,5762731.572,5857476.029,6329454.46,6392865.027,5995366.447,6611549.058,6932280.451
Tuba1a;Tuba1c,565682.053,474819.3839,640968.9859,471343.3296,449547.0257,417685.0233,602193.0678,523902.3189,582341.8786,314962.0158,408137.0423,542013.6033,NA,NA,NA,NA,NA,NA,NA,NA,NA,157325.1113,176728.6644,120895.2698,134645.6573,177711.337,151985.7722,135199.6744,150963.4011,95797.00056,162974.9538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7749778.372,6654376.027,6053857.634,6881714.857,6364674.734,6347491.641,7127717.542,6518501.15,6658460.409,6520280.748,5857320.867,6491918.316,NA,NA,NA,NA,NA,NA,NA,NA,794520.7613,785094.3491,860286.6923,644565.3897,714137.9559,590777.3689,677036.5635,717886.292,664461.9764,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
