GeneID,X207_LSC_T_m_2,X211_LSC_T_f_3,X220_LSC_T_m_5,X221_LSC_T_f_5,X224_LSC_T_m_1,X225_LSC_T_f_6,X227_LSC_T_m_6,X228_LSC_T_f_2,X233_LSC_T_f_4,X236_LSC_T_f_1,X237_LSC_T_m_4,X240_LSC_T_m_3,X208_LSC_TC_m_5,X209_LSC_TC_f_2,X212_LSC_TC_m_2,X214_LSC_TC_m_6,X219_LSC_TC_f_1,X231_LSC_TC_f_6,X232_LSC_TC_f_5,X238_LSC_TC_f_4,X241_LSC_TC_m_3,X213_LSC_TC_m_1,X216_LSC_TC_f_3,X223_LSC_TC_m_4
Paat,NA,NA,NA,NA,1674.52,NA,1472.4,3150.06,NA,2870.21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pabir1,NA,NA,8336.92,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pabpc1,38182.50685,34795.33637,31763.34045,46119.03667,30554.1333,44128.08149,39772.69778,46825.02313,47710.37046,45617.91668,39404.88294,42176.3742,11096.14119,6461.872492,7117.927329,7807.536104,7295.415487,8632.977163,6262.392815,8580.060516,9360.091314,7198.35549,7573.155472,7633.245452
Pacs1,93422.2112,89868.05544,84861.39752,108134.5664,86231.98745,108506.293,92070.69924,114612.2767,104284.2206,106346.6146,100520.0608,87652.8015,8073.118084,9168.412864,9082.187951,7873.575278,8980.565282,8983.819242,7926.548466,8227.234925,9248.30609,8075.189957,7679.94837,7173.853317
Pacs1;Pacs2,31215.77529,25774.99109,33166.07758,50591.65304,25635.87371,57963.1171,36846.8189,55960.36325,55701.11542,48843.98299,48584.83935,47295.66953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pacs2,119645.3742,147367.8797,132159.215,141735.3026,133611.1704,135874.7379,124740.1589,142067.2226,146133.9138,138270.7719,110841.6425,129708.3645,5806.330394,6150.485893,4377.363965,4382.946734,5798.67167,1968.08865,4142.609382,4004.458666,4201.197205,8181.744705,5056.231554,4509.198332
Pacsin1,391504.5952,328292.6043,365463.6446,421779.3357,359649.4649,401579.2784,404537.6238,389444.8221,406000.4574,420731.8216,404505.7957,413659.1562,9917.079835,7891.526739,9105.929473,6437.618315,7226.46583,9004.036813,5753.142965,7157.120444,10492.10245,5468.298651,6838.980681,9079.885471
Pacsin2,68053.37904,82294.308,66485.38946,92290.37985,66537.17905,101567.5122,87740.42396,97405.09077,100373.5749,95308.22257,63165.07402,79919.70652,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Padi2,15469.9333,8058.376227,14721.36653,8637.200318,12977.57413,8729.044566,14196.77552,8875.076763,9554.385477,10245.05022,16274.94494,19660.16643,7267.993963,6663.174308,5759.912594,6474.394439,5952.831247,5902.585452,5347.934443,5815.188308,4061.004411,4825.97545,6332.915985,4697.408757
Padi6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1524.76,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pafah1b1,43405.90164,37693.39315,51265.72184,41073.30018,45182.87117,39880.67192,42878.84728,41711.57607,36844.33793,44200.44618,46821.9464,48606.40947,8416.11509,7929.273061,8526.011267,9481.045805,9713.708221,7149.002917,8075.020756,6566.222307,5631.573948,9525.107218,8300.760937,6005.379552
Pafah1b2,NA,3472.44149,2977.679636,5850.199473,NA,4938.239193,NA,4344.057069,4744.833703,6806.045318,2482.968036,5159.790352,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pag1,17068.17797,13003.02748,NA,15047.12298,14153.80258,16991.22232,11960.7164,14249.20577,15854.33699,15808.25734,14922.12063,21313.01781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pagr1a,4249.65,NA,NA,NA,NA,4792.19,3954.35,3460.51,4090.4,4222.45,4822.46,4533.58,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Paics,64448.74468,51902.40377,59786.6182,63964.04943,57734.90708,70341.21608,67852.66559,72644.453,67203.23685,68435.52043,62270.41452,62509.84864,13823.46749,5631.81751,8480.395114,8996.418976,4581.194215,8887.079507,5628.343959,4129.426896,7825.234876,5674.443868,NA,5838.332322
Paip1,72022.76221,94449.10206,76782.25957,98006.7834,74824.35539,94422.29137,67096.42289,94256.93233,88834.54645,88237.42299,74876.79765,75433.04656,NA,3687.74,5550.42,NA,NA,5795.27,2759.83,NA,NA,NA,NA,NA
Pak1,152232.0358,172156.1267,155149.5344,155252.5334,159974.4502,176217.2743,149172.5947,156897.8611,170318.5874,143199.3124,130414.3857,131281.1764,11375.14941,12265.08739,10882.71899,11732.69536,11940.64753,12467.13627,NA,9369.373152,9324.288688,11528.77199,11839.24171,11977.55269
Pak1;Pak2,31450.3,24670.8,30405.2,48348.2,22760.5,52771.1,38071.9,46966.8,34456.2,40107.1,40495.5,35964.2,NA,4011.351023,8261.094127,5369.03166,6425.364001,3659.013271,7658.503017,4747.473392,NA,NA,3885.173783,NA
Pak1;Pak2;Pak3,40551.64369,28196.83805,30081.92632,62495.45673,21344.47577,73793.63521,36480.66509,68502.89417,69805.10275,68760.56042,47858.74174,56931.21778,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pak1;Pak3,49469.3238,43591.6538,41513.71991,56013.3052,42965.9367,68934.35134,55600.83622,62550.17322,72011.78824,53260.21741,55869.74114,62924.31257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pak2,98050.82202,108522.6871,107875.2125,95620.75688,101933.2796,106089.336,97255.83263,103027.3984,100622.0544,97937.21855,98699.10311,105370.1927,10489.90946,9088.365614,9321.477936,8014.370697,9697.012765,11496.54648,9855.702788,7354.011764,8248.143692,9154.721712,9400.058715,9372.207347
Pak2;Pak3,NA,NA,NA,34310.37964,NA,35185.97758,14457.26579,35927.60754,32584.04485,36144.57324,16927.14628,13485.32578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pak3,16887.72013,19677.82422,15455.10192,14672.67484,16548.37233,13967.16044,14071.22797,10481.06314,14174.48677,12944.57467,11184.738,11216.47131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pak4,7110.696437,11604.85318,8170.696659,8811.428557,10890.59717,8746.23931,8969.259916,9470.367873,10368.97429,8556.345706,7953.765746,8305.578742,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pak4;Pak5,NA,NA,NA,NA,NA,9321.14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pak5,NA,2499.43,NA,NA,NA,4276.24,2948.51,NA,NA,5527.77,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pald1,15780.56146,15416.32019,13597.37929,13925.5679,14383.92317,13051.46394,15668.43913,14288.79619,13596.02308,14061.02575,14865.04306,13719.65747,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palld,11591.3111,16271.1818,12973.87729,13066.36219,14494.12706,11373.7843,10180.74575,11546.65263,12409.99525,12514.23303,11306.90399,13078.20473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palm,1405450.442,1475658.435,1352669.303,1540098.682,1442815.605,1535015.344,1414653.929,1596198.259,1622984.164,1474438.56,1544681.415,1458228.034,47639.21364,36108.70938,46521.45548,39192.23261,38095.28398,38103.00944,37080.53934,39344.33146,44021.28874,45014.58926,34308.23759,37170.66329
Palm;Palm2,494776,506180,461138,527570,424950,548278,440190,568212,531088,529432,415024,NA,18695.9,16700.6,NA,23933,9995.55,11101.9,9762.06,11080.8,16400.8,18902.5,19988.3,14025.2
Palm2,122399.5982,120707.392,97619.00268,155457.7572,93415.0721,157959.9606,123659.3573,157362.0912,160162.2977,161030.7834,129745.0709,131063.117,5625.39,3449.86,6799.72,4374.77,4463.72,4344.78,4357.07,2859.1,4885.72,NA,NA,NA
Palm3,63141.58762,65862.37609,62358.34066,71749.48231,60947.64327,72631.09166,66638.58921,84906.66553,83457.20231,79740.38876,68691.22571,66573.25634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Palmd,104239.513,108425.5142,102686.4305,114077.8697,111482.3838,115421.5856,113130.5927,122357.706,112910.7853,112473.9206,115788.367,112028.0036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pals1,17146.84048,20367.17274,13760.99751,13434.34126,17335.82307,14871.60386,12668.41473,14013.60291,14374.91604,16141.8518,13107.9957,14769.30681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pals2,22538.07644,13986.50622,21076.77439,18797.80138,20578.59281,15180.69689,25010.13363,15665.44461,17008.3079,18790.55797,20195.66088,22201.41742,9488.180217,11486.88873,10678.04508,11592.4815,12719.36002,11625.40936,10164.57916,10245.04603,9023.996667,7411.617283,9981.508071,8494.814389
Pam16,47689.8,34396.26309,19979.70045,38692.4,39978.81016,36318.13487,38238.87742,39293.36062,22325.46421,38005.61981,32596.9477,36106.16732,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pank3,NA,NA,NA,NA,27327.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pank4,8943.80744,12546.65071,12648.9792,10170.20539,9353.700144,10039.95563,10418.28952,9669.305841,9683.007094,8306.758486,8762.905791,8446.611426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Panx2,40054.37372,46297.60748,47922.70305,37673.55364,40889.23749,37673.03993,38817.73492,35562.6716,39254.95981,40393.53264,41318.71751,40500.34632,1036.975833,2555.775494,NA,NA,4627.152336,1977.023049,2310.80046,NA,2412.591482,1499.130149,1768.140888,NA
Papss2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5884.79,NA,1195.34,1152.02,NA,NA,1746.86,NA
Pard3,12824.43893,14830.37626,NA,13661.55328,11272.11855,16431.98638,14013.60944,15035.84083,13229.98805,15004.95948,15341.8607,15200.60737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parg,22196.65648,17469.36634,23455.6286,19131.49093,20714.8191,20832.9498,24436.34665,19510.29719,21090.50438,20923.48514,24952.11567,24268.71538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Park7,114499.0702,127901.6751,113057.2948,133878.152,103889.83,126392.9113,109145.5241,131698.6364,124359.7097,132050.9913,98410.40458,106211.7222,10018.98572,10178.45333,10695.41699,7920.312237,10973.82459,12424.92984,8417.530703,11927.77191,10132.44357,10076.44318,9980.70462,14189.7426
Parp12,NA,6658.4,4553.79,5580.12,2632.75,7739.08,4077.07,10521.6,6039.26,9186.96,NA,9385.35,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parp14,NA,NA,NA,NA,NA,NA,29894.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parp4,NA,NA,NA,2984.74,NA,3304.66,NA,2680.94,3540.87,4550.24,2916.69,3035.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parva,20989.46294,27306.58593,21119.31099,29351.44773,21437.65095,30363.82654,24885.78076,33679.91496,29969.48491,31682.85081,24988.7026,26672.40874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parva;Parvb,10449.02504,7261.922836,NA,19966.19121,9460.671665,16437.97573,11561.74128,17196.05502,17454.8658,16937.95851,12652.23367,12335.31139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Parvb,19700.57736,23638.1391,21569.11546,23685.79688,19851.62343,23804.28926,17136.91438,22442.09331,23473.6382,24698.73577,17290.90743,17869.37144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patj,18231.90925,NA,NA,25152.30533,NA,15445.28734,NA,23022.42328,22183.69292,21622.76697,16336.18577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Patl1,8274.75352,9704.87733,13556.5559,7451.167719,9981.003464,8587.960851,8516.798314,10516.14472,9166.766369,10025.1467,8179.566965,8808.971647,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pawr,10220.73536,NA,NA,11968.03402,11581.15095,10582.40758,9615.374153,10837.62605,8233.205922,11666.49152,9046.905928,9384.047126,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pax5;Pax8,667991,455721,NA,NA,NA,NA,486826,231324,NA,NA,478565,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pc,7842232.897,4212925.092,7129903.793,6066095.394,7732030.784,6084015.437,8508134.376,6417913.826,6078076.936,6116047.965,7759033.988,8837261.521,8459018.958,9914134.425,9179971.656,11446122.5,8158529.625,8251641.8,11999791.54,9448434.447,10461055.52,8525280.56,10193679.07,10793979.85
Pcbp1,459755.1425,618837.5385,487512.2019,620247.2798,412519.6872,543891.9993,451797.2961,608856.4377,610233.9626,576507.4436,501236.9276,456975.1665,70057.67024,62731.53179,74182.17837,86847.9919,80858.42342,83286.45423,103594.7172,81733.3318,72057.80421,53133.73124,93894.16384,84465.94166
Pcbp1;Pcbp2,149006,105433,105803,217951,149208,216417,204102,259055,214035,189525,182054,130673,12183.6,12915.6,11861.2,14262.2,9737.17,8591.59,4656.59,12566,5764.07,4550.99,7260.38,7361.01
Pcbp1;Pcbp2;Pcbp3,762010.0035,676869.6955,654852.3455,785613.6794,573680.3159,830030.2926,699829.7306,820791.6647,869184.8377,805524.0248,668089.4579,643318.5408,21261.93646,18263.00013,31228.97107,21826.36658,20733.87257,22145.18676,26284.92863,20209.56194,23758.32176,17041.73724,18831.15651,19882.87766
Pcbp2,92275.49794,116092.4213,88679.88527,113312.0573,83389.43938,96936.51229,86652.92859,114238.766,114433.6507,103571.2747,88890.94956,88658.70845,13563.98128,12056.3485,17628.15611,14531.0908,14660.82592,11778.9,18086.61281,14725.07964,13650.20959,9687.680058,19761.0064,17027.3845
Pcbp2;Pcbp3,293338.1693,265462.2281,216110.0061,340622.7454,238025.986,355587.8071,259307.4384,331302.2269,391258.0762,354330.999,329071.5657,314099.5746,21996.4,19680.2,19769.6,NA,NA,17155.9,24674.4,23919.2,21533.9,16254.7,25834.6,18274.2
Pcbp3,90221.57151,115789.514,103245.2507,106136.941,84054.2029,101074.0608,100519.7471,104739.1703,107287.4688,114729.4327,101217.6715,85797.98206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pcca,4795398.26,2991158.154,4360124.438,3720067.932,4927535.858,3782002.333,4983553.529,3834982.85,3752708.838,3657247.83,4926540.803,5203665.519,5779951.031,6225770.703,5985524.911,7053931.493,5326337.417,5037132.375,7780047.581,5872101.621,6789822.873,5415298.503,6168011.287,6640173.833
Pccb,27975.57735,20880.5221,34316.04504,24095.8929,31106.93319,24578.2517,32423.50013,23187.79274,22069.32322,23817.44632,30823.99889,34940.2691,45613.14698,61562.56558,54616.725,62416.40625,58047.89582,50122.92183,69746.51297,57002.43906,56438.72611,35571.4028,58882.4877,52130.72163
Pcdha4;Pcdha7,15079.12215,13097.49219,13709.69016,12975.75803,14692.50901,11205.2439,14926.79548,11071.35989,11484.62442,13583.13052,13223.81026,13986.65971,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pcdha7,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4634.01,4028.85,NA,NA,NA,NA,NA
Pcdhga4,NA,2486.87,NA,NA,NA,NA,NA,NA,2726.71,NA,2797.55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pclo,285017.2876,293016.2959,267546.954,295870.0723,282494.4061,301120.3712,280980.8935,299570.3313,295082.7498,296133.3105,324053.7088,278627.2791,17157.95919,18580.36978,18720.23925,16484.66725,18204.01072,18773.17232,17233.55784,18193.6186,17426.36335,16895.9277,18853.7364,18474.53044
Pcmt1,641570.1246,654738.9084,610700.3035,832345.9776,523555.0649,830178.2945,782026.3975,823958.3664,785580.4045,777543.633,684549.8505,654985.283,24091.98085,15607.25466,29676.0388,15774.15957,11852.52148,13182.6168,15320.29816,15972.17344,20842.83555,21367.00171,14932.6466,22810.51649
Pcnp,94185.15072,90413.14256,80246.05464,91192.81365,71388.99592,99077.53601,84938.88795,88884.71263,89829.68109,92937.30782,74277.74085,85584.73999,9416.570106,9744.893092,5297.178917,8274.985886,11303.63635,7172.655477,10424.6804,8038.80747,11498.06511,5432.983555,4795.462389,8542.341768
Pcnx1,13933.5,26628.7,20008.4,NA,19722.7,14473.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pcolce2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7627.19,NA,NA,NA,NA,NA,NA,NA
Pcp4,53208.36124,28815.1,52338.41082,97887.81335,23631.15384,106891.1134,58036.03661,116773.1771,123868.8124,95483.69743,70923.35946,91316.67094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pcp4l1,169732,218936.7547,186025.5792,175901.4719,150262,198424.7772,181478,167180.7591,189543.7105,189744.985,172548.3297,180340.6659,14254.7,21594.1,22984.6,13298.3,NA,19280.8,16245.2,20358.6,18213.7,17528.9,18031.1,18376.9
Pcsk1n,7616.11,NA,NA,NA,10659.1,4371.82,5575.95,NA,6362.36,6129.93,5631.01,9046.11,NA,4165.96,3052.41,NA,4190.38,NA,2675.41,NA,NA,NA,2928.17,NA
Pctp,44402.6227,58885.26226,38182.44633,57157.82769,42219.82727,61435.17316,50911.02472,56920.72005,59008.97392,59097.70402,45894.12177,47610.19667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pcyox1l,NA,NA,NA,NA,NA,2502.76,3790.5,1660.23,2454.59,2300.62,6106,4406.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pcyt1b,23040.6694,25327.0415,24803.09871,19491.47643,25558.07633,18900.61303,16520.22601,18895.79704,15866.57664,17411.10543,17817.07444,20648.14711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pcyt2,88125.43965,88351.32897,75727.72277,97021.78536,81544.19201,93783.20342,92266.8742,95527.79249,96995.68562,103019.8952,87498.34114,88588.31379,6951.25,6053.06,7733.76,6168.71,6208.02,6944.9,5291.52,5943.59,8589.62,8772.84,8258.76,6217.67
Pdap1,687757.9341,667536.1721,671953.1505,743652.6325,577984.3872,868987.3041,717652.1226,856973.2998,848469.9449,864635.4772,699692.5226,828173.9545,19228.44649,22659.8818,26408.53955,26620.82342,18460.39898,20223.90116,21217.2977,23009.494,25489.14124,19196.17006,19136.82093,23777.61998
Pdcd4,NA,NA,NA,NA,NA,6662.63,NA,NA,NA,7445.94,7400.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdcd5,60335.76658,46468.0081,37357.62494,88755.15587,43277.83375,97333.79003,59458.23158,109303.2233,80043.04765,92851.99012,72207.38506,73492.36437,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdcd6ip,65613.80961,53310.00573,61817.13959,65820.02337,66861.75726,63675.61207,67291.60914,73178.90922,66897.98622,66236.27485,66494.85364,69828.60748,3444.777107,3796.625126,4013.548553,2096.485503,NA,NA,2602.440125,3141.385964,2507.236916,NA,4317.179713,1578.022266
Pdcl,34041.6935,21417.65751,30610.03383,36950.27288,24616.77884,33377.9221,33957.44299,32107.28613,35307.16828,31402.29767,32786.87952,29478.53792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdcl3,17125.26657,28605.81781,22229.87699,18146.46472,28649,18804.65081,15113.48209,16073.70827,16399.64537,17699.50561,18130.31523,17552.24689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde10a,14945.16716,11010.11085,18195.83309,15766.2465,18402.85784,14287.40181,12967.83188,15106.64775,13804.26043,12862.94014,9740.898288,12407.91723,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde11a,17088.01419,22534.27566,21392.78383,17569.14076,20331.7572,15418.18942,18504.53922,17201.21111,14823.81525,17343.9695,15891.56382,16386.02427,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde1a,11658.7,12569.1,NA,7277.48,10280.7,5312.78,8504.61,NA,6999.32,7612.05,NA,5785.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde1a;Pde1b;Pde1c,18303.5,26053.3,20801.7,17968.1,20892.9,17903,20695.2,14359.5,16625.4,18107.9,14995.8,16692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde1a;Pde1c,9016.18,NA,NA,9745.49,5032.28,9606.36,11207.8,10046.6,9653.55,12150.2,8821.16,11868.1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde1b,6477.48,NA,NA,3087.29,NA,3129.4,NA,4353.99,3610.15,3102.32,5116.3,6378.9,NA,2643.81,1322.84,NA,1864.21,1458.96,NA,NA,1896.42,NA,1346.79,1699.31
Pde1c,15269.62098,16045.21664,19306.87697,18063.89813,18912.70296,17078.16313,16969.67426,19290.37408,16828.23906,19631.05126,17534.07692,16037.45152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde2a,NA,NA,NA,NA,NA,5428.69,4792.8,3819.73,5281.05,4608.35,NA,4392.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde4a,NA,NA,NA,NA,NA,7972.94,NA,10047.9,5831.18,6752.45,7264.71,6335.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde4a;Pde4c,21466.8,14330.4,NA,27561.26314,NA,32265.25564,26814.48252,37442.06136,44039.85288,24558.15996,21840.08184,25920.03974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde4a;Pde4d,15989.88803,14258.52359,17168.46722,18599.57018,14276.6701,21297.43716,15802.99271,19385.12994,22107.89507,17533.26776,14010.9872,18013.49322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pde4c,42154.33765,40870.90487,32502.10824,56485.94702,34173.43722,57775.44448,42213.11066,62515.02956,54620.65638,57945.34806,44561.64782,38442.84501,NA,NA,NA,NA,NA,NA,4714.62,NA,NA,NA,NA,NA
Pde4d,13591.03423,13221.83415,10752.61318,16654.89937,8804.787059,16022.16063,12641.99786,14454.69124,17742.53227,17627.60167,13871.19583,14319.68135,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdgfra,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5018.17,NA,NA,1143.97,NA
Pdgfrb,8581.091913,12915.88948,9733,7573.103527,8964.4,10153.93593,7844.913148,10288.40513,9221.303123,9969.01041,7830.704293,9033.862313,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdha1,87606.21697,54224.88677,92234.46516,71872.89821,82464.46167,71924.71839,85170.87199,74878.60121,70082.62897,74702.50305,109276.1482,96094.11854,48466.57649,48971.00499,54198.70807,46851.50545,45517.15536,48477.47235,40282.37411,39549.19774,43736.46243,40549.32966,43788.52777,51370.39264
Pdhb,48074.03295,27037.18721,45810.21782,27590.85821,47388.34248,26171.37531,45268.47482,27543.4673,25827.65319,27028.2206,41657.89113,48645.11719,19837.39368,16094.17289,13403.26118,15544.65334,16851.10629,15904.24324,11170.18783,18324.65738,15927.61831,18531.62432,15519.32064,15361.57072
Pdhx,21518.51742,19911.14022,23395.80435,17014.68612,26122.48763,13880.83975,19045.39773,16371.14354,15979.08819,14459.76688,23366.2907,20984.18811,10947.36001,9942.078061,9789.018382,10927.5883,11368.69241,9142.297037,9027.089651,8344.570209,11807.62059,15476.91651,11970.75884,NA
Pdia3,18218.26639,16233.93491,21535.09825,14995.72287,20486.40537,13827.92855,17863.2248,13972.28542,15026.13571,13759.77457,16738.41541,18419.98311,6023.824261,6465.076931,5779.076069,5222.472445,6645.826459,6066.063833,3943.568076,6405.312342,6194.473006,5606.162519,6342.021203,5764.45081
Pdia4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5307.51,NA,1385.45,NA,NA,NA,NA,NA
Pdilt,88052,79486.1,103502,51707.1,114004,40020.9,NA,45743.8,NA,48553.8,95446.9,NA,113572,83884.2,NA,NA,NA,NA,67186.4,NA,NA,NA,NA,NA
Pdk2,14299.38316,18173.79021,19013.92076,11526.28431,15500.94956,10735.31675,13805.14415,10666.65252,9480.40685,10867.00476,14531.05019,15105.50982,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdk3,27287.73824,18538.14997,27010.83326,20393.71524,21885.44121,19384.92916,26543.69487,19849.28108,20144.02198,21397.88736,24425.35208,28597.67735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdlim1,154707.8344,209211.7153,149340.0543,196463.6559,163589.1604,193282.3247,156230.9121,188962.1386,201600.295,201622.7389,166832.3156,154299.0237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdlim4,8533.305674,NA,11891.2576,8215.318492,8459.387616,6328.304719,8417.218893,7656.912366,7335.862231,6186.295637,7893.553941,6546.948319,3523.371136,7496.420155,9775.076284,NA,7606.121513,3292.631116,4503.180707,6450.885037,NA,7036.15,6636.012573,7070.459423
Pdlim5,53874.2126,62378.39755,45906.46664,59977.72165,44285.1319,65026.23288,56477.17193,67503.84363,73999.48624,60449.1564,61267.89154,53132.63858,3510.837214,4979.20343,3984.072763,NA,NA,4923.606632,3933.13,5075.51,3853.392629,NA,5102.08,4923.719417
Pdp1,13666.03092,9608.23,13423.4,10193.36481,11922.1,8055.342958,14983.70258,8159.766666,8852.647707,8597.222924,10875.20228,11611.84214,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdxdc1,42220.96721,38550.27887,41894.84664,43682.26373,35886.6792,46400.20868,43837.66749,47961.62554,50097.50315,47000.22813,44883.33917,45341.3379,4528.053705,4568.214713,4596.841979,5977.301972,6576.729684,3106.109263,4590.065162,4755.586183,5929.936321,4758.195802,5424.024128,4538.60908
Pdxk,8618.03743,NA,NA,7429.548843,NA,5726.093244,7312.243533,7434.924878,6442.294163,8369.414671,7892.084886,9893.071205,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdxp,8898.55,6685.44,13657.7,4440.68,6488.04,6519,8724.39,3815.71,3904.28,4178.93,8407.38,8413.68,3592.36,2904.94,3350.26,3386.8,NA,2358.63,2358.74,3741.02,1767.24,NA,NA,1695.19
Pdzd4,1957.31,2445.54,4179.48,1532.36,2579.17,1949.62,2432.95,2420.78,2169.43,2494.7,1717.45,1624.13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Pdzd8,75361.08042,81169.49338,70450.43361,80951.31481,65886.85948,84867.43065,81035.68019,86932.27571,84372.29188,81556.21685,81281.51626,76682.94301,3020.19,3753.44,NA,NA,3596.08,2252.47,NA,NA,NA,NA,6032.98,NA
Pea15,101869.8221,93626.56481,78619.61217,95855.22296,88339.1026,120898.4039,109126.7646,111104.0876,110269.4454,111474.939,94795.69631,102598.5369,8138.62,NA,NA,3523.38,NA,5346.89,1868.99,2566.95,NA,7268.55,1029.82,6216.35
