"","NGenes","Direction","PValue","FDR"
"GOBP_REGULATION_OF_GONAD_DEVELOPMENT",0,"Up",NA,NA
"GOBP_REGULATION_OF_GONADOTROPIN_SECRETION",0,"Up",NA,NA
"GOBP_REGULATION_OF_GRANULOCYTE_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_GROWTH_HORMONE_RECEPTOR_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_GROWTH_RATE",0,"Up",NA,NA
"GOBP_REGULATION_OF_GUANYLATE_CYCLASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_HAIR_CYCLE",0,"Up",NA,NA
"GOBP_REGULATION_OF_HAIR_FOLLICLE_DEVELOPMENT",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEART_INDUCTION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEART_MORPHOGENESIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEART_RATE_BY_CHEMICAL_SIGNAL",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEAT_GENERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HELICASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEMATOPOIETIC_STEM_CELL_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEMOGLOBIN_BIOSYNTHETIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEPATIC_STELLATE_CELL_ACTIVATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEPATOCYTE_APOPTOTIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_HEPATOCYTE_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0,"Up",NA,NA
"GOBP_REGULATION_OF_HIPPO_SIGNALING",0,"Up",NA,NA
"GOBP_REGULATION_OF_HISTAMINE_SECRETION_BY_MAST_CELL",0,"Up",NA,NA
"GOBP_REGULATION_OF_HISTONE_H2B_UBIQUITINATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HISTONE_H3_K27_METHYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HISTONE_H3_K4_METHYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HISTONE_H3_K9_METHYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HISTONE_H3_K9_TRIMETHYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HISTONE_H4_K16_ACETYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_HYDROGEN_PEROXIDE_METABOLIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_I_KAPPAB_PHOSPHORYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_ICOSANOID_SECRETION",0,"Up",NA,NA
"GOBP_REGULATION_OF_IMMATURE_T_CELL_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_INCLUSION_BODY_ASSEMBLY",0,"Up",NA,NA
"GOBP_REGULATION_OF_INNER_EAR_AUDITORY_RECEPTOR_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_INORGANIC_ANION_TRANSMEMBRANE_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_INOSITOL_1_4_5_TRISPHOSPHATE_SENSITIVE_CALCIUM_RELEASE_CHANNEL_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_INOSITOL_PHOSPHATE_BIOSYNTHETIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_INOSITOL_TRISPHOSPHATE_BIOSYNTHETIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_INSULIN_LIKE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_INTEGRIN_BIOSYNTHETIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_INTERLEUKIN_1_MEDIATED_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_INTRACELLULAR_LIPID_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_INTRINSIC_APOPTOTIC_SIGNALING_PATHWAY_IN_RESPONSE_TO_OSMOTIC_STRESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_IRE1_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",0,"Up",NA,NA
"GOBP_REGULATION_OF_IRON_ION_TRANSMEMBRANE_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_IRON_ION_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_ISOMERASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_JUN_KINASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_KERATINOCYTE_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_KERATINOCYTE_MIGRATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_KERATINOCYTE_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_KETONE_BIOSYNTHETIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_KIDNEY_SIZE",0,"Up",NA,NA
"GOBP_REGULATION_OF_KILLING_OF_CELLS_OF_ANOTHER_ORGANISM",0,"Up",NA,NA
"GOBP_REGULATION_OF_LENS_FIBER_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL",0,"Up",NA,NA
"GOBP_REGULATION_OF_LEUKOCYTE_ADHESION_TO_VASCULAR_ENDOTHELIAL_CELL",0,"Up",NA,NA
"GOBP_REGULATION_OF_LEUKOCYTE_TETHERING_OR_ROLLING",0,"Up",NA,NA
"GOBP_REGULATION_OF_LIGASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_LIPOPHAGY",0,"Up",NA,NA
"GOBP_REGULATION_OF_LIPOPOLYSACCHARIDE_MEDIATED_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_LIPOPROTEIN_PARTICLE_CLEARANCE",0,"Up",NA,NA
"GOBP_REGULATION_OF_LOCOMOTION_INVOLVED_IN_LOCOMOTORY_BEHAVIOR",0,"Up",NA,NA
"GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_ACROSS_PLASMA_MEMBRANE",0,"Up",NA,NA
"GOBP_REGULATION_OF_LONG_CHAIN_FATTY_ACID_IMPORT_INTO_CELL",0,"Up",NA,NA
"GOBP_REGULATION_OF_LOW_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE",0,"Up",NA,NA
"GOBP_REGULATION_OF_LUNG_BLOOD_PRESSURE",0,"Up",NA,NA
"GOBP_REGULATION_OF_LUTEINIZING_HORMONE_SECRETION",0,"Up",NA,NA
"GOBP_REGULATION_OF_LYMPHANGIOGENESIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_LYMPHOID_PROGENITOR_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_LYSOSOMAL_LUMEN_PH",0,"Up",NA,NA
"GOBP_REGULATION_OF_LYSOSOMAL_PROTEIN_CATABOLIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_LYSOSOME_ORGANIZATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MACROPHAGE_DERIVED_FOAM_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MACROPHAGE_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MACROPHAGE_FUSION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MAINTENANCE_OF_SISTER_CHROMATID_COHESION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MALE_GONAD_DEVELOPMENT",0,"Up",NA,NA
"GOBP_REGULATION_OF_MAST_CELL_CHEMOTAXIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_MDA_5_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_MEGAKARYOCYTE_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE",0,"Up",NA,NA
"GOBP_REGULATION_OF_MEIOTIC_CELL_CYCLE_PHASE_TRANSITION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MEIOTIC_NUCLEAR_DIVISION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MELANOCYTE_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_ACTION_POTENTIAL",0,"Up",NA,NA
"GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0,"Up",NA,NA
"GOBP_REGULATION_OF_MEMBRANE_REPOLARIZATION_DURING_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL",0,"Up",NA,NA
"GOBP_REGULATION_OF_MESENCHYMAL_CELL_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MESENCHYMAL_TO_EPITHELIAL_TRANSITION_INVOLVED_IN_METANEPHROS_MORPHOGENESIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_MESODERM_DEVELOPMENT",0,"Up",NA,NA
"GOBP_REGULATION_OF_MESODERMAL_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MESODERMAL_CELL_FATE_SPECIFICATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MESONEPHROS_DEVELOPMENT",0,"Up",NA,NA
"GOBP_REGULATION_OF_MICROGLIAL_CELL_ACTIVATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MICROVILLUS_ASSEMBLY",0,"Up",NA,NA
"GOBP_REGULATION_OF_MICROVILLUS_LENGTH",0,"Up",NA,NA
"GOBP_REGULATION_OF_MICROVILLUS_ORGANIZATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MIDBRAIN_DOPAMINERGIC_NEURON_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MIRNA_CATABOLIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_MIRNA_METABOLIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_MITOCHONDRIAL_ATP_SYNTHESIS_COUPLED_ELECTRON_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_MITOCHONDRIAL_DNA_REPLICATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MITOCHONDRIAL_GENE_EXPRESSION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MITOCHONDRIAL_MRNA_STABILITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_MITOCHONDRIAL_RNA_CATABOLIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_MITOTIC_CENTROSOME_SEPARATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MITOTIC_CYTOKINESIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_MODIFICATION_OF_POSTSYNAPTIC_STRUCTURE",0,"Up",NA,NA
"GOBP_REGULATION_OF_MODIFICATION_OF_SYNAPTIC_STRUCTURE",0,"Up",NA,NA
"GOBP_REGULATION_OF_MONOCYTE_CHEMOTAXIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_MONOCYTE_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MONOCYTE_EXTRAVASATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MOTOR_NEURON_APOPTOTIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_MRNA_3_END_PROCESSING",0,"Up",NA,NA
"GOBP_REGULATION_OF_MRNA_BINDING",0,"Up",NA,NA
"GOBP_REGULATION_OF_MRNA_POLYADENYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MUCUS_SECRETION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MUSCLE_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MYELOID_DENDRITIC_CELL_ACTIVATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MYOBLAST_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_MYOSIN_LIGHT_CHAIN_PHOSPHATASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_MYOTUBE_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_ACTIVATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_CHEMOTAXIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NATURAL_KILLER_CELL_MEDIATED_IMMUNE_RESPONSE_TO_TUMOR_CELL",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEUROBLAST_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEURON_MATURATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEURON_PROJECTION_ARBORIZATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEURONAL_ACTION_POTENTIAL",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEUROTRANSMITTER_RECEPTOR_LOCALIZATION_TO_POSTSYNAPTIC_SPECIALIZATION_MEMBRANE",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEUROTROPHIN_TRK_RECEPTOR_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEUTROPHIL_ACTIVATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEUTROPHIL_DEGRANULATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEUTROPHIL_EXTRAVASATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NEUTROPHIL_MEDIATED_CYTOTOXICITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NITRIC_OXIDE_MEDIATED_SIGNAL_TRANSDUCTION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NITRIC_OXIDE_SYNTHASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NK_T_CELL_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NMDA_RECEPTOR_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NODAL_SIGNALING_PATHWAY_INVOLVED_IN_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NON_MEMBRANE_SPANNING_PROTEIN_TYROSINE_KINASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NUCLEAR_CELL_CYCLE_DNA_REPLICATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_CATABOLIC_PROCESS_NONSENSE_MEDIATED_DECAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NUCLEAR_TRANSCRIBED_MRNA_POLY_A_TAIL_SHORTENING",0,"Up",NA,NA
"GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_2_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_NUCLEOTIDE_BIOSYNTHETIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_ODONTOGENESIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_ODONTOGENESIS_OF_DENTIN_CONTAINING_TOOTH",0,"Up",NA,NA
"GOBP_REGULATION_OF_OOCYTE_MATURATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_OSTEOBLAST_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_OVARIAN_FOLLICLE_DEVELOPMENT",0,"Up",NA,NA
"GOBP_REGULATION_OF_OXIDATIVE_PHOSPHORYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PENILE_ERECTION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PEPTIDYL_SERINE_PHOSPHORYLATION_OF_STAT_PROTEIN",0,"Up",NA,NA
"GOBP_REGULATION_OF_PERK_MEDIATED_UNFOLDED_PROTEIN_RESPONSE",0,"Up",NA,NA
"GOBP_REGULATION_OF_PEROXISOME_PROLIFERATOR_ACTIVATED_RECEPTOR_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_PHENOTYPIC_SWITCHING",0,"Up",NA,NA
"GOBP_REGULATION_OF_PHOSPHATE_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_3_KINASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_BIOSYNTHETIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_PHOSPHATIDYLINOSITOL_DEPHOSPHORYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PHOSPHOLIPASE_C_ACTIVATING_G_PROTEIN_COUPLED_RECEPTOR_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_PHOTORECEPTOR_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PIGMENT_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PIGMENTATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PLASMINOGEN_ACTIVATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_POLYAMINE_TRANSMEMBRANE_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_POSITIVE_CHEMOTAXIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_POST_TRANSLATIONAL_PROTEIN_MODIFICATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_POSTSYNAPTIC_CYTOSOLIC_CALCIUM_ION_CONCENTRATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_POSTSYNAPTIC_DENSITY_ORGANIZATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_POSTSYNAPTIC_NEUROTRANSMITTER_RECEPTOR_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_POSTSYNAPTIC_SPECIALIZATION_ASSEMBLY",0,"Up",NA,NA
"GOBP_REGULATION_OF_POTASSIUM_ION_EXPORT_ACROSS_PLASMA_MEMBRANE",0,"Up",NA,NA
"GOBP_REGULATION_OF_PRESYNAPSE_ORGANIZATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PRESYNAPTIC_MEMBRANE_POTENTIAL",0,"Up",NA,NA
"GOBP_REGULATION_OF_PRO_B_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROSTAGLANDIN_SECRETION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROSTATIC_BUD_FORMATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_ADP_RIBOSYLATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_AUTOUBIQUITINATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_CATABOLIC_PROCESS_IN_THE_VACUOLE",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_COMPLEX_STABILITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_EXIT_FROM_ENDOPLASMIC_RETICULUM",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_FOLDING",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_K48_LINKED_UBIQUITINATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_KINASE_C_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_CELL_CORTEX",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_ENDOSOME",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_LOCALIZATION_TO_NUCLEOLUS",0,"Up",NA,NA
"GOBP_REGULATION_OF_PROTEIN_MONOUBIQUITINATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_RECEPTOR_BINDING",0,"Up",NA,NA
"GOBP_REGULATION_OF_RECEPTOR_CATABOLIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_RECEPTOR_CLUSTERING",0,"Up",NA,NA
"GOBP_REGULATION_OF_RECEPTOR_MEDIATED_ENDOCYTOSIS_INVOLVED_IN_CHOLESTEROL_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_RESPIRATORY_BURST",0,"Up",NA,NA
"GOBP_REGULATION_OF_RESPONSE_TO_DRUG",0,"Up",NA,NA
"GOBP_REGULATION_OF_RESPONSE_TO_EXTRACELLULAR_STIMULUS",0,"Up",NA,NA
"GOBP_REGULATION_OF_RESPONSE_TO_FOOD",0,"Up",NA,NA
"GOBP_REGULATION_OF_RESPONSE_TO_TUMOR_CELL",0,"Up",NA,NA
"GOBP_REGULATION_OF_RESTING_MEMBRANE_POTENTIAL",0,"Up",NA,NA
"GOBP_REGULATION_OF_RETINAL_GANGLION_CELL_AXON_GUIDANCE",0,"Up",NA,NA
"GOBP_REGULATION_OF_RETINOIC_ACID_RECEPTOR_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_RETROGRADE_PROTEIN_TRANSPORT_ER_TO_CYTOSOL",0,"Up",NA,NA
"GOBP_REGULATION_OF_RHO_DEPENDENT_PROTEIN_SERINE_THREONINE_KINASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_RHODOPSIN_MEDIATED_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_RIBONUCLEASE_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_RIBOSOME_BIOGENESIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_RNA_BINDING",0,"Up",NA,NA
"GOBP_REGULATION_OF_RNA_POLYMERASE_II_REGULATORY_REGION_SEQUENCE_SPECIFIC_DNA_BINDING",0,"Up",NA,NA
"GOBP_REGULATION_OF_RNA_POLYMERASE_II_TRANSCRIPTION_PREINITIATION_COMPLEX_ASSEMBLY",0,"Up",NA,NA
"GOBP_REGULATION_OF_RRNA_PROCESSING",0,"Up",NA,NA
"GOBP_REGULATION_OF_SARCOMERE_ORGANIZATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SECONDARY_METABOLIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_SEQUESTERING_OF_TRIGLYCERIDE",0,"Up",NA,NA
"GOBP_REGULATION_OF_SEROTONIN_SECRETION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SISTER_CHROMATID_COHESION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_CELL_PROLIFERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_CONTRACTION_BY_CALCIUM_ION_SIGNALING",0,"Up",NA,NA
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_FIBER_DEVELOPMENT",0,"Up",NA,NA
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_GROWTH",0,"Up",NA,NA
"GOBP_REGULATION_OF_SKELETAL_MUSCLE_TISSUE_REGENERATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SMAD_PROTEIN_COMPLEX_ASSEMBLY",0,"Up",NA,NA
"GOBP_REGULATION_OF_SMOOTH_MUSCLE_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SNRNA_TRANSCRIPTION_BY_RNA_POLYMERASE_II",0,"Up",NA,NA
"GOBP_REGULATION_OF_SODIUM_DEPENDENT_PHOSPHATE_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_SOMATIC_STEM_CELL_POPULATION_MAINTENANCE",0,"Up",NA,NA
"GOBP_REGULATION_OF_SOMITOGENESIS",0,"Up",NA,NA
"GOBP_REGULATION_OF_SREBP_SIGNALING_PATHWAY",0,"Up",NA,NA
"GOBP_REGULATION_OF_STEM_CELL_DIVISION",0,"Up",NA,NA
"GOBP_REGULATION_OF_STEM_CELL_POPULATION_MAINTENANCE",0,"Up",NA,NA
"GOBP_REGULATION_OF_STEROID_HORMONE_SECRETION",0,"Up",NA,NA
"GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_CHANNEL_ACTIVITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_STORE_OPERATED_CALCIUM_ENTRY",0,"Up",NA,NA
"GOBP_REGULATION_OF_STRESS_GRANULE_ASSEMBLY",0,"Up",NA,NA
"GOBP_REGULATION_OF_STRIATED_MUSCLE_CELL_DIFFERENTIATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SULFUR_METABOLIC_PROCESS",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYNAPSE_MATURATION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYNAPSE_STRUCTURAL_PLASTICITY",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_CHOLINERGIC",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CLUSTERING",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYNAPTIC_VESICLE_TRANSPORT",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_ENDOTHELIN",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_HORMONE",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_NOREPINEPHRINE_EPINEPHRINE",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_VASOPRESSIN",0,"Up",NA,NA
"GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL",0,"Up",NA,NA
"GOBP_REGULATION_OF_T_CELL_ACTIVATION_VIA_T_CELL_RECEPTOR_CONTACT_WITH_ANTIGEN_BOUND_TO_MHC_MOLECULE_ON_ANTIGEN_PRESENTING_CELL",0,"Up",NA,NA
"GOBP_REGULATION_OF_T_CELL_COSTIMULATION",0,"Up",NA,NA
