"","Gene","Tissue","Type"
"7529","Vps8","LSC","75% Filter"
"7530","Vps9d1","LSC","75% Filter"
"7531","Vta1","LSC","75% Filter"
"7532","Vti1b","LSC","75% Filter"
"7533","Vwa5b2","LSC","75% Filter"
"7534","Wasf1","LSC","75% Filter"
"7535","Wasf2","LSC","75% Filter"
"7536","Wasf3","LSC","75% Filter"
"7537","Washc1","LSC","75% Filter"
"7538","Washc4","LSC","75% Filter"
"7539","Wbp2","LSC","75% Filter"
"7540","Wdfy3","LSC","75% Filter"
"7541","Wdr11","LSC","75% Filter"
"7542","Wdr13","LSC","75% Filter"
"7543","Wdr20","LSC","75% Filter"
"7544","Wdr24","LSC","75% Filter"
"7545","Wdr37","LSC","75% Filter"
"7546","Wdr41","LSC","75% Filter"
"7547","Wdr45","LSC","75% Filter"
"7548","Wdr45b","LSC","75% Filter"
"7549","Wdr47","LSC","75% Filter"
"7550","Wdr54","LSC","75% Filter"
"7551","Wdr91","LSC","75% Filter"
"7552","Wfs1","LSC","75% Filter"
"7553","Wipf1","LSC","75% Filter"
"7554","Wipf2","LSC","75% Filter"
"7555","Wipf3","LSC","75% Filter"
"7556","Wnk2","LSC","75% Filter"
"7557","Wnk3","LSC","75% Filter"
"7558","Wwp2","LSC","75% Filter"
"7559","Xiap","LSC","75% Filter"
"7560","Xpnpep3","LSC","75% Filter"
"7561","Xpo4","LSC","75% Filter"
"7562","Xpo7","LSC","75% Filter"
"7563","Xrn1","LSC","75% Filter"
"7564","Yars1","LSC","75% Filter"
"7565","Yeats2","LSC","75% Filter"
"7566","Yes1","LSC","75% Filter"
"7567","Yod1","LSC","75% Filter"
"7568","Ythdc2","LSC","75% Filter"
"7569","Ythdf1","LSC","75% Filter"
"7570","Zadh2","LSC","75% Filter"
"7571","Zc3h12c","LSC","75% Filter"
"7572","Zc3h15","LSC","75% Filter"
"7573","Zc3hav1","LSC","75% Filter"
"7574","Zdhhc20","LSC","75% Filter"
"7575","Zdhhc5","LSC","75% Filter"
"7576","Zdhhc8","LSC","75% Filter"
"7577","Zfand2b","LSC","75% Filter"
"7578","Zfand5","LSC","75% Filter"
"7579","Zfand6","LSC","75% Filter"
"7580","Zfyve1","LSC","75% Filter"
"7581","Zfyve16","LSC","75% Filter"
"7582","Zfyve19","LSC","75% Filter"
"7583","Zfyve28","LSC","75% Filter"
"7584","Zmat2","LSC","75% Filter"
"7585","Znf330","LSC","75% Filter"
"7586","Znf598","LSC","75% Filter"
"7587","Zw10","LSC","75% Filter"
"7588","Zwint","LSC","75% Filter"
"7589","Zzef1","LSC","75% Filter"
"7590","Aacs","SCN","75% Filter"
"7591","Aars1","SCN","75% Filter"
"7592","Aatk","SCN","75% Filter"
"7593","Abcd3","SCN","75% Filter"
"7594","Abcf2","SCN","75% Filter"
"7595","Abcf3","SCN","75% Filter"
"7596","Abhd10","SCN","75% Filter"
"7597","Abhd12","SCN","75% Filter"
"7598","Abi1","SCN","75% Filter"
"7599","Ablim1","SCN","75% Filter"
"7600","Ablim2","SCN","75% Filter"
"7601","Ablim3","SCN","75% Filter"
"7602","Abr","SCN","75% Filter"
"7603","Abraxas2","SCN","75% Filter"
"7604","Abtb2","SCN","75% Filter"
"7605","Acap2","SCN","75% Filter"
"7606","Acat2","SCN","75% Filter"
"7607","Acbd5","SCN","75% Filter"
"7608","Acly","SCN","75% Filter"
"7609","Aco2","SCN","75% Filter"
"7610","Acot9","SCN","75% Filter"
"7611","Acp1","SCN","75% Filter"
"7612","Acss2","SCN","75% Filter"
"7613","Acta1","SCN","75% Filter"
"7614","Acyp2","SCN","75% Filter"
"7615","Adam22","SCN","75% Filter"
"7616","Adsl","SCN","75% Filter"
"7617","Adss2","SCN","75% Filter"
"7618","Afdn","SCN","75% Filter"
"7619","Aftph","SCN","75% Filter"
"7620","Ag2","SCN","75% Filter"
"7621","Agap1","SCN","75% Filter"
"7622","Agap3","SCN","75% Filter"
"7623","Agfg2","SCN","75% Filter"
"7624","Agtpbp1","SCN","75% Filter"
"7625","Aip","SCN","75% Filter"
"7626","Akap10","SCN","75% Filter"
"7627","Akap13","SCN","75% Filter"
"7628","Akap17b","SCN","75% Filter"
"7629","Akr7a2","SCN","75% Filter"
"7630","Akt3","SCN","75% Filter"
"7631","Aldh9a1","SCN","75% Filter"
"7632","Alkbh3","SCN","75% Filter"
"7633","Alkbh6","SCN","75% Filter"
"7634","Amer2","SCN","75% Filter"
"7635","Amn1","SCN","75% Filter"
"7636","Ampd2","SCN","75% Filter"
"7637","Ampd3","SCN","75% Filter"
"7638","Amph","SCN","75% Filter"
"7639","Ank1","SCN","75% Filter"
"7640","Ankle2","SCN","75% Filter"
"7641","Ankrd13d","SCN","75% Filter"
"7642","Ankrd17","SCN","75% Filter"
"7643","Ankrd52","SCN","75% Filter"
"7644","Ano8","SCN","75% Filter"
"7645","Aox1","SCN","75% Filter"
"7646","Ap2a2","SCN","75% Filter"
"7647","Ap2b1","SCN","75% Filter"
"7648","Ap3b2","SCN","75% Filter"
"7649","Ap3s1","SCN","75% Filter"
"7650","Ap3s2","SCN","75% Filter"
"7651","Apbb1","SCN","75% Filter"
"7652","Apbb1ip","SCN","75% Filter"
"7653","Appl1","SCN","75% Filter"
"7654","Aqp1","SCN","75% Filter"
"7655","Arap1","SCN","75% Filter"
"7656","Arf1","SCN","75% Filter"
"7657","Arf4","SCN","75% Filter"
"7658","Arfgap1","SCN","75% Filter"
"7659","Arfgap2","SCN","75% Filter"
"7660","Arfgap3","SCN","75% Filter"
"7661","Arfgef1","SCN","75% Filter"
"7662","Arfgef3","SCN","75% Filter"
"7663","Arfip2","SCN","75% Filter"
"7664","Arhgap12","SCN","75% Filter"
"7665","Arhgap17","SCN","75% Filter"
"7666","Arhgap27","SCN","75% Filter"
"7667","Arhgap28","SCN","75% Filter"
"7668","Arhgap32","SCN","75% Filter"
"7669","Arhgap35","SCN","75% Filter"
"7670","Arhgap39","SCN","75% Filter"
"7671","Arhgap44","SCN","75% Filter"
"7672","Arhgef18","SCN","75% Filter"
"7673","Arhgef6","SCN","75% Filter"
"7674","Arhgef7","SCN","75% Filter"
"7675","Arl15","SCN","75% Filter"
"7676","Arl2","SCN","75% Filter"
"7677","Arl3","SCN","75% Filter"
"7678","Armc6","SCN","75% Filter"
"7679","Armcx2","SCN","75% Filter"
"7680","Arpc1b","SCN","75% Filter"
"7681","Arpc5","SCN","75% Filter"
"7682","Arpin","SCN","75% Filter"
"7683","Arpp19","SCN","75% Filter"
"7684","Arrb2","SCN","75% Filter"
"7685","Asap1","SCN","75% Filter"
"7686","Asl","SCN","75% Filter"
"7687","Aspscr1","SCN","75% Filter"
"7688","Asrgl1","SCN","75% Filter"
"7689","Atg2a","SCN","75% Filter"
"7690","Atg2b","SCN","75% Filter"
"7691","Atg3","SCN","75% Filter"
"7692","Atic","SCN","75% Filter"
"7693","Atl1","SCN","75% Filter"
"7694","Atp1a2","SCN","75% Filter"
"7695","Atp1a3","SCN","75% Filter"
"7696","Atp1b1","SCN","75% Filter"
"7697","Atp2b1","SCN","75% Filter"
"7698","Atp2b2","SCN","75% Filter"
"7699","Atp6v1h","SCN","75% Filter"
"7700","Atp8a1","SCN","75% Filter"
"7701","Atp9a","SCN","75% Filter"
"7702","Atr","SCN","75% Filter"
"7703","Atxn10","SCN","75% Filter"
"7704","Atxn2l","SCN","75% Filter"
"7705","Aven","SCN","75% Filter"
"7706","Baiap2l1","SCN","75% Filter"
"7707","Basp1","SCN","75% Filter"
"7708","Bcam","SCN","75% Filter"
"7709","Bcar1","SCN","75% Filter"
"7710","Bcas3","SCN","75% Filter"
"7711","Bcat1","SCN","75% Filter"
"7712","Bcl2l13","SCN","75% Filter"
"7713","Bcl2l2","SCN","75% Filter"
"7714","Bcr","SCN","75% Filter"
"7715","Bgn","SCN","75% Filter"
"7716","Bicd1","SCN","75% Filter"
"7717","Bin1","SCN","75% Filter"
"7718","Birc2","SCN","75% Filter"
"7719","Birc6","SCN","75% Filter"
"7720","Bola1","SCN","75% Filter"
"7721","Borcs5","SCN","75% Filter"
"7722","Borcs6","SCN","75% Filter"
"7723","Bpnt1","SCN","75% Filter"
"7724","Braf","SCN","75% Filter"
"7725","Brap","SCN","75% Filter"
"7726","Brcc3","SCN","75% Filter"
"7727","Brsk2","SCN","75% Filter"
"7728","Bsdc1","SCN","75% Filter"
"7729","C2cd2","SCN","75% Filter"
"7730","C2cd2l","SCN","75% Filter"
"7731","Cab39","SCN","75% Filter"
"7732","Cab39l","SCN","75% Filter"
"7733","Cacnb1","SCN","75% Filter"
"7734","Cacnb3","SCN","75% Filter"
"7735","Cacul1","SCN","75% Filter"
"7736","Cacybp","SCN","75% Filter"
"7737","Cadm1","SCN","75% Filter"
"7738","Cadm3","SCN","75% Filter"
"7739","Cadm4","SCN","75% Filter"
"7740","Calb2","SCN","75% Filter"
"7741","Camk1d","SCN","75% Filter"
"7742","Camk2b","SCN","75% Filter"
"7743","Camk2d","SCN","75% Filter"
"7744","Camk2g","SCN","75% Filter"
"7745","Camkk1","SCN","75% Filter"
"7746","Camlg","SCN","75% Filter"
"7747","Camsap1","SCN","75% Filter"
"7748","Camsap2","SCN","75% Filter"
"7749","Camsap3","SCN","75% Filter"
"7750","Carmil2","SCN","75% Filter"
"7751","Caskin1","SCN","75% Filter"
"7752","Casp3","SCN","75% Filter"
"7753","Casp9","SCN","75% Filter"
"7754","Cbarp","SCN","75% Filter"
"7755","Cbl","SCN","75% Filter"
"7756","Cblb","SCN","75% Filter"
"7757","Cbwd1","SCN","75% Filter"
"7758","Cc2d1a","SCN","75% Filter"
"7759","Cc2d1b","SCN","75% Filter"
"7760","Ccdc124","SCN","75% Filter"
"7761","Ccdc22","SCN","75% Filter"
"7762","Ccdc43","SCN","75% Filter"
"7763","Ccdc50","SCN","75% Filter"
"7764","Ccdc6","SCN","75% Filter"
"7765","Ccdc85a","SCN","75% Filter"
"7766","Ccdc9","SCN","75% Filter"
"7767","Ccdc92","SCN","75% Filter"
"7768","Ccp110","SCN","75% Filter"
"7769","Ccs","SCN","75% Filter"
"7770","Ccser2","SCN","75% Filter"
"7771","Ccz1","SCN","75% Filter"
"7772","Cd151","SCN","75% Filter"
"7773","Cd200","SCN","75% Filter"
"7774","Cd2ap","SCN","75% Filter"
"7775","Cd44","SCN","75% Filter"
"7776","Cd82","SCN","75% Filter"
"7777","Cd99l2","SCN","75% Filter"
"7778","Cdc37","SCN","75% Filter"
"7779","Cdc37l1","SCN","75% Filter"
"7780","Cdc42bpa","SCN","75% Filter"
"7781","Cdc42bpb","SCN","75% Filter"
"7782","Cdk14","SCN","75% Filter"
"7783","Cdkn1b","SCN","75% Filter"
"7784","Cep170","SCN","75% Filter"
"7785","Cep170b","SCN","75% Filter"
"7786","Cep41","SCN","75% Filter"
"7787","Cfap36","SCN","75% Filter"
"7788","Chmp1a","SCN","75% Filter"
"7789","Chmp3","SCN","75% Filter"
"7790","Chmp5","SCN","75% Filter"
"7791","Chmp7","SCN","75% Filter"
"7792","Ciao3","SCN","75% Filter"
"7793","Ciapin1","SCN","75% Filter"
"7794","Cisd1","SCN","75% Filter"
"7795","Ckap5","SCN","75% Filter"
"7796","Ckm","SCN","75% Filter"
"7797","Clasp1","SCN","75% Filter"
"7798","Clasp2","SCN","75% Filter"
"7799","Clint1","SCN","75% Filter"
"7800","Clip1","SCN","75% Filter"
"7801","Clip2","SCN","75% Filter"
"7802","Clybl","SCN","75% Filter"
"7803","Cmpk1","SCN","75% Filter"
"7804","Cmtm5","SCN","75% Filter"
"7805","Cnksr2","SCN","75% Filter"
"7806","Cnot4","SCN","75% Filter"
"7807","Cnp","SCN","75% Filter"
"7808","Cnst","SCN","75% Filter"
"7809","Cntn1","SCN","75% Filter"
"7810","Cntnap1","SCN","75% Filter"
"7811","Cog1","SCN","75% Filter"
"7812","Col6a1","SCN","75% Filter"
"7813","Commd10","SCN","75% Filter"
"7814","Commd2","SCN","75% Filter"
"7815","Commd8","SCN","75% Filter"
"7816","Cops3","SCN","75% Filter"
"7817","Cops5","SCN","75% Filter"
"7818","Cops7a","SCN","75% Filter"
"7819","Coro1a","SCN","75% Filter"
"7820","Coro1b","SCN","75% Filter"
"7821","Coro2a","SCN","75% Filter"
"7822","Coro7","SCN","75% Filter"
"7823","Cox5b","SCN","75% Filter"
"7824","Cpeb2","SCN","75% Filter"
"7825","Cplx2","SCN","75% Filter"
"7826","Cpne1","SCN","75% Filter"
"7827","Cpne6","SCN","75% Filter"
"7828","Cpt1a","SCN","75% Filter"
"7829","Cpt1c","SCN","75% Filter"
"7830","Cracd","SCN","75% Filter"
"7831","Crkl","SCN","75% Filter"
"7832","Crtc1","SCN","75% Filter"
"7833","Crtc2","SCN","75% Filter"
"7834","Csdc2","SCN","75% Filter"
"7835","Csde1","SCN","75% Filter"
"7836","Csk","SCN","75% Filter"
"7837","Csnk1e","SCN","75% Filter"
"7838","Cstf2","SCN","75% Filter"
"7839","Ctbp1","SCN","75% Filter"
"7840","Ctps1","SCN","75% Filter"
"7841","Cttnbp2","SCN","75% Filter"
"7842","Cuedc2","SCN","75% Filter"
"7843","Cul4b","SCN","75% Filter"
"7844","Cul5","SCN","75% Filter"
"7845","Cyb5r1","SCN","75% Filter"
"7846","Cyb5r3","SCN","75% Filter"
"7847","Cyld","SCN","75% Filter"
"7848","Cyth1","SCN","75% Filter"
"7849","Czib","SCN","75% Filter"
"7850","Dab2ip","SCN","75% Filter"
"7851","Dbt","SCN","75% Filter"
"7852","Dchs1","SCN","75% Filter"
"7853","Dclk1","SCN","75% Filter"
"7854","Dclk2","SCN","75% Filter"
"7855","Dctn3","SCN","75% Filter"
"7856","Dctn6","SCN","75% Filter"
"7857","Ddhd1","SCN","75% Filter"
"7858","Ddi2","SCN","75% Filter"
"7859","Ddt","SCN","75% Filter"
"7860","Ddx19a","SCN","75% Filter"
"7861","Ddx3x","SCN","75% Filter"
"7862","Ddx42","SCN","75% Filter"
"7863","Dennd1b","SCN","75% Filter"
"7864","Dennd4c","SCN","75% Filter"
"7865","Deptor","SCN","75% Filter"
"7866","Dffa","SCN","75% Filter"
"7867","Dgkg","SCN","75% Filter"
"7868","Dgkh","SCN","75% Filter"
"7869","Dgki","SCN","75% Filter"
"7870","Dgkz","SCN","75% Filter"
"7871","Dhdh","SCN","75% Filter"
"7872","Dhrs1","SCN","75% Filter"
"7873","Diaph2","SCN","75% Filter"
"7874","Dip2a","SCN","75% Filter"
"7875","Dip2b","SCN","75% Filter"
"7876","Diras2","SCN","75% Filter"
"7877","Dis3l2","SCN","75% Filter"
"7878","Dld","SCN","75% Filter"
"7879","Dlg2","SCN","75% Filter"
"7880","Dlst","SCN","75% Filter"
"7881","Dmxl2","SCN","75% Filter"
"7882","Dnajb13","SCN","75% Filter"
"7883","Dnajc6","SCN","75% Filter"
"7884","Dnajc7","SCN","75% Filter"
"7885","Dnm1","SCN","75% Filter"
"7886","Dnm1l","SCN","75% Filter"
"7887","Dnm3","SCN","75% Filter"
"7888","Dock11","SCN","75% Filter"
"7889","Dock3","SCN","75% Filter"
"7890","Dock5","SCN","75% Filter"
"7891","Dock7","SCN","75% Filter"
"7892","Dock9","SCN","75% Filter"
"7893","Dok1","SCN","75% Filter"
"7894","Dpysl4","SCN","75% Filter"
"7895","Dpysl5","SCN","75% Filter"
"7896","Drg2","SCN","75% Filter"
"7897","Dst","SCN","75% Filter"
"7898","Dtna","SCN","75% Filter"
"7899","Dusp3","SCN","75% Filter"
"7900","Dvl3","SCN","75% Filter"
"7901","Dync1i1","SCN","75% Filter"
"7902","Dync1i2","SCN","75% Filter"
"7903","Dync1li1","SCN","75% Filter"
"7904","Dzank1","SCN","75% Filter"
"7905","Eef1a2","SCN","75% Filter"
"7906","Eef1akmt1","SCN","75% Filter"
"7907","Eepd1","SCN","75% Filter"
"7908","Efl1","SCN","75% Filter"
"7909","Efr3a","SCN","75% Filter"
"7910","Efr3b","SCN","75% Filter"
"7911","Ehbp1","SCN","75% Filter"
"7912","Ehd3","SCN","75% Filter"
"7913","Ehd4","SCN","75% Filter"
"7914","Eif2a","SCN","75% Filter"
"7915","Eif2ak2","SCN","75% Filter"
"7916","Eif3h","SCN","75% Filter"
"7917","Eif3m","SCN","75% Filter"
"7918","Eif4g3","SCN","75% Filter"
"7919","Eif5","SCN","75% Filter"
"7920","Eif5a2","SCN","75% Filter"
"7921","Eln","SCN","75% Filter"
"7922","Elp4","SCN","75% Filter"
"7923","Emd","SCN","75% Filter"
"7924","Eml1","SCN","75% Filter"
"7925","Eml2","SCN","75% Filter"
"7926","Eml4","SCN","75% Filter"
"7927","Enah","SCN","75% Filter"
"7928","Eno2","SCN","75% Filter"
"7929","Ensa","SCN","75% Filter"
"7930","Entpd2","SCN","75% Filter"
"7931","Epm2aip1","SCN","75% Filter"
"7932","Epn1","SCN","75% Filter"
"7933","Erc1","SCN","75% Filter"
"7934","Ermp1","SCN","75% Filter"
"7935","Esyt1","SCN","75% Filter"
"7936","Esyt2","SCN","75% Filter"
"7937","Etf1","SCN","75% Filter"
"7938","Exoc1","SCN","75% Filter"
"7939","Exoc3","SCN","75% Filter"
"7940","Exoc8","SCN","75% Filter"
"7941","Fam102b","SCN","75% Filter"
"7942","Fam107b","SCN","75% Filter"
"7943","Fam114a1","SCN","75% Filter"
"7944","Fam114a2","SCN","75% Filter"
"7945","Fam117b","SCN","75% Filter"
"7946","Fam126b","SCN","75% Filter"
"7947","Fbxl16","SCN","75% Filter"
"7948","Fbxo30","SCN","75% Filter"
"7949","Fchsd1","SCN","75% Filter"
"7950","Fdps","SCN","75% Filter"
"7951","Fgd4","SCN","75% Filter"
"7952","Fgf13","SCN","75% Filter"
"7953","Fhip2a","SCN","75% Filter"
"7954","Fkbp15","SCN","75% Filter"
"7955","Fkbp4","SCN","75% Filter"
"7956","Fkbp8","SCN","75% Filter"
"7957","Flot1","SCN","75% Filter"
"7958","Flot2","SCN","75% Filter"
"7959","Fmnl1","SCN","75% Filter"
"7960","Fn3krp","SCN","75% Filter"
"7961","Fnbp1","SCN","75% Filter"
"7962","Fnbp1l","SCN","75% Filter"
"7963","Foxo3","SCN","75% Filter"
"7964","Frmd4a","SCN","75% Filter"
"7965","Frmpd4","SCN","75% Filter"
"7966","Fry","SCN","75% Filter"
"7967","Fsd1","SCN","75% Filter"
"7968","Fsd1l","SCN","75% Filter"
"7969","Fth1","SCN","75% Filter"
"7970","Fundc2","SCN","75% Filter"
"7971","Gab2","SCN","75% Filter"
"7972","Gabbr1","SCN","75% Filter"
"7973","Gak","SCN","75% Filter"
"7974","Gamt","SCN","75% Filter"
"7975","Gapvd1","SCN","75% Filter"
"7976","Garem1","SCN","75% Filter"
"7977","Garnl3","SCN","75% Filter"
"7978","Gas2","SCN","75% Filter"
"7979","Gbe1","SCN","75% Filter"
"7980","Gclm","SCN","75% Filter"
"7981","Gdap1l1","SCN","75% Filter"
"7982","Gdi2","SCN","75% Filter"
"7983","Gga1","SCN","75% Filter"
"7984","Gga3","SCN","75% Filter"
"7985","Gigyf1","SCN","75% Filter"
"7986","Git1","SCN","75% Filter"
"7987","Gjc3","SCN","75% Filter"
"7988","Glcci1","SCN","75% Filter"
"7989","Glmn","SCN","75% Filter"
"7990","Glrx3","SCN","75% Filter"
"7991","Gls","SCN","75% Filter"
"7992","Gnao1","SCN","75% Filter"
"7993","Gnb1","SCN","75% Filter"
"7994","Gng3","SCN","75% Filter"
"7995","Golga3","SCN","75% Filter"
"7996","Golga4","SCN","75% Filter"
"7997","Golph3","SCN","75% Filter"
"7998","Gopc","SCN","75% Filter"
"7999","Gorab","SCN","75% Filter"
"8000","Gorasp2","SCN","75% Filter"
"8001","Gpcpd1","SCN","75% Filter"
"8002","Gphn","SCN","75% Filter"
"8003","Gpr158","SCN","75% Filter"
"8004","Gpr89","SCN","75% Filter"
"8005","Gramd1b","SCN","75% Filter"
"8006","Grcc10","SCN","75% Filter"
"8007","Grhpr","SCN","75% Filter"
"8008","Grip1","SCN","75% Filter"
"8009","Grk2","SCN","75% Filter"
"8010","Grsf1","SCN","75% Filter"
"8011","Gsdme","SCN","75% Filter"
"8012","Gsk3b","SCN","75% Filter"
"8013","Gspt2","SCN","75% Filter"
"8014","Gstm5","SCN","75% Filter"
"8015","Gstp1","SCN","75% Filter"
"8016","Gyg1","SCN","75% Filter"
"8017","H3-3a","SCN","75% Filter"
"8018","Habp4","SCN","75% Filter"
"8019","Hbb-b1","SCN","75% Filter"
"8020","Hbs1l","SCN","75% Filter"
"8021","Hcfc1","SCN","75% Filter"
"8022","Hck","SCN","75% Filter"
"8023","Hdac5","SCN","75% Filter"
"8024","Hdac6","SCN","75% Filter"
"8025","Hebp2","SCN","75% Filter"
"8026","Hecw1","SCN","75% Filter"
"8027","Hgs","SCN","75% Filter"
"8028","Hint3","SCN","75% Filter"
"8029","Hip1r","SCN","75% Filter"
"8030","Hmox2","SCN","75% Filter"
"8031","Hnrnpa0","SCN","75% Filter"
"8032","Hpcal1","SCN","75% Filter"
"8033","Hs1bp3","SCN","75% Filter"
"8034","Hsdl2","SCN","75% Filter"
"8035","Hspa12a","SCN","75% Filter"
"8036","Hspb1","SCN","75% Filter"
"8037","Htatip2","SCN","75% Filter"
"8038","Ica1","SCN","75% Filter"
"8039","Ift22","SCN","75% Filter"
"8040","Ikbkg","SCN","75% Filter"
"8041","Ilk","SCN","75% Filter"
"8042","Ilrun","SCN","75% Filter"
"8043","Impa1","SCN","75% Filter"
"8044","Impact","SCN","75% Filter"
"8045","Ina","SCN","75% Filter"
"8046","Inpp1","SCN","75% Filter"
"8047","Inpp5f","SCN","75% Filter"
"8048","Inpp5j","SCN","75% Filter"
"8049","Ip6k1","SCN","75% Filter"
"8050","Ipo7","SCN","75% Filter"
"8051","Iqcb1","SCN","75% Filter"
"8052","Iqsec1","SCN","75% Filter"
"8053","Irf3","SCN","75% Filter"
"8054","Irs2","SCN","75% Filter"
"8055","Iscu","SCN","75% Filter"
"8056","Isyna1","SCN","75% Filter"
"8057","Itpk1","SCN","75% Filter"
"8058","Itsn1","SCN","75% Filter"
"8059","Itsn2","SCN","75% Filter"
"8060","Jmy","SCN","75% Filter"
"8061","Jpt1","SCN","75% Filter"
"8062","Jpt2","SCN","75% Filter"
"8063","Kank4","SCN","75% Filter"
"8064","Katnal1","SCN","75% Filter"
"8065","Katnal2","SCN","75% Filter"
"8066","Katnb1","SCN","75% Filter"
"8067","Kcna1","SCN","75% Filter"
"8068","Kcna2","SCN","75% Filter"
"8069","Kcnab2","SCN","75% Filter"
"8070","Kcnab3","SCN","75% Filter"
"8071","Kcnb2","SCN","75% Filter"
"8072","Kcnq2","SCN","75% Filter"
"8073","Kiaa0100","SCN","75% Filter"
"8074","Kiaa0513","SCN","75% Filter"
"8075","Kiaa1107","SCN","75% Filter"
"8076","Kif1a","SCN","75% Filter"
"8077","Kif21a","SCN","75% Filter"
"8078","Kif2a","SCN","75% Filter"
"8079","Kif3b","SCN","75% Filter"
"8080","Kif5c","SCN","75% Filter"
"8081","Kifap3","SCN","75% Filter"
"8082","Klc1","SCN","75% Filter"
"8083","Klc2","SCN","75% Filter"
"8084","Klhl11","SCN","75% Filter"
"8085","Kpna3","SCN","75% Filter"
"8086","Krt222","SCN","75% Filter"
"8087","L1cam","SCN","75% Filter"
"8088","Lama2","SCN","75% Filter"
"8089","Lama4","SCN","75% Filter"
"8090","Lamb1","SCN","75% Filter"
"8091","Lamb2","SCN","75% Filter"
"8092","Lamc1","SCN","75% Filter"
"8093","Lamtor1","SCN","75% Filter"
"8094","Larp1","SCN","75% Filter"
"8095","Larp6","SCN","75% Filter"
"8096","Ldb3","SCN","75% Filter"
"8097","Leprot","SCN","75% Filter"
"8098","Letm1","SCN","75% Filter"
"8099","Lgals8","SCN","75% Filter"
"8100","Limd2","SCN","75% Filter"
"8101","Lime1","SCN","75% Filter"
"8102","Lims1","SCN","75% Filter"
"8103","Llgl1","SCN","75% Filter"
"8104","Lmcd1","SCN","75% Filter"
"8105","Lnpk","SCN","75% Filter"
"8106","Lpcat1","SCN","75% Filter"
"8107","Lpin1","SCN","75% Filter"
"8108","Lrmda","SCN","75% Filter"
"8109","Lrrc49","SCN","75% Filter"
"8110","Lrrfip2","SCN","75% Filter"
"8111","Lrsam1","SCN","75% Filter"
"8112","Lsm12","SCN","75% Filter"
"8113","Luzp1","SCN","75% Filter"
"8114","Lxn","SCN","75% Filter"
"8115","Lysmd2","SCN","75% Filter"
"8116","Lzic","SCN","75% Filter"
"8117","Lztfl1","SCN","75% Filter"
"8118","MACIR","SCN","75% Filter"
"8119","Madd","SCN","75% Filter"
"8120","Maged1","SCN","75% Filter"
"8121","Magi1","SCN","75% Filter"
"8122","Magi3","SCN","75% Filter"
"8123","Mal2","SCN","75% Filter"
"8124","Map2k1","SCN","75% Filter"
"8125","Map2k4","SCN","75% Filter"
"8126","Map2k6","SCN","75% Filter"
"8127","Map3k20","SCN","75% Filter"
"8128","Map3k3","SCN","75% Filter"
"8129","Map4k5","SCN","75% Filter"
"8130","Map7","SCN","75% Filter"
"8131","Mapk3","SCN","75% Filter"
"8132","Mapk9","SCN","75% Filter"
"8133","Mapre3","SCN","75% Filter"
"8134","Marcks","SCN","75% Filter"
"8135","Mark1","SCN","75% Filter"
"8136","Mark2","SCN","75% Filter"
"8137","Mast1","SCN","75% Filter"
"8138","Mb21d2","SCN","75% Filter"
"8139","Mcpt4","SCN","75% Filter"
"8140","Mctp2","SCN","75% Filter"
"8141","Mff","SCN","75% Filter"
"8142","Mical1","SCN","75% Filter"
"8143","Mical3","SCN","75% Filter"
"8144","Micall2","SCN","75% Filter"
"8145","Mindy1","SCN","75% Filter"
"8146","Mink1","SCN","75% Filter"
"8147","Mkrn2","SCN","75% Filter"
"8148","Mlxip","SCN","75% Filter"
"8149","Mms19","SCN","75% Filter"
"8150","Mob1a","SCN","75% Filter"
"8151","Mob2","SCN","75% Filter"
"8152","Mob3b","SCN","75% Filter"
"8153","Mon2","SCN","75% Filter"
"8154","Mpp1","SCN","75% Filter"
"8155","Mprip","SCN","75% Filter"
"8156","Mre11","SCN","75% Filter"
"8157","Mrtfb","SCN","75% Filter"
"8158","Msra","SCN","75% Filter"
"8159","Mtfr1l","SCN","75% Filter"
"8160","Mthfsd","SCN","75% Filter"
"8161","Mtm1","SCN","75% Filter"
"8162","Mtmr2","SCN","75% Filter"
"8163","Mtmr3","SCN","75% Filter"
"8164","Mtmr6","SCN","75% Filter"
"8165","Mtmr7","SCN","75% Filter"
"8166","Mtpn","SCN","75% Filter"
"8167","Mtss1","SCN","75% Filter"
"8168","Mtss2","SCN","75% Filter"
"8169","Mtus1","SCN","75% Filter"
"8170","Mug1","SCN","75% Filter"
"8171","Mvb12a","SCN","75% Filter"
"8172","Myo18a","SCN","75% Filter"
"8173","Myo1e","SCN","75% Filter"
"8174","Myo9a","SCN","75% Filter"
"8175","N4bp1","SCN","75% Filter"
"8176","Naa35","SCN","75% Filter"
"8177","Naa80","SCN","75% Filter"
