"","ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0014069","GO:0014069","postsynaptic density","9/152","32/1596",0.28125,2.953125,3.61997186278479,0.0020968579870792,0.0154365599848407,0.0102977268254948,"Palm/Dnm1l/Dpysl2/Chmp4b/Rheb/Capzb/Gphn/Gsk3b/Stat3",9
"GO:0099503","GO:0099503","secretory vesicle","12/152","51/1596",0.235294117647059,2.47058823529412,3.46202719086399,0.00214171143715068,0.0154365599848407,0.0102977268254948,"Atp6v1a/Dnm1l/Tcp1/Park7/Cltc/Atp6v1b2/Atp6v1h/Cltb/Gnai2/Hgs/Phf24/Prkg1",12
"GO:0031982","GO:0031982","vesicle","35/152","232/1596",0.150862068965517,1.58405172413793,3.12109263359873,0.00215507234321388,0.0154365599848407,0.0102977268254948,"Atp6v1a/Dync1li1/Dnm1l/Plaa/Scfd1/Birc6/Arhgap1/Kif5b/Mapk3/Chmp4b/Tcp1/Stmn2/Dync1i2/Park7/Uba1/Usp14/Clic1/Tom1/Cltc/Apoa4/Atp6v1b2/Atp6v1h/Cltb/Coro1a/Fnbp1/Gnai2/Hgs/Klc1/L1cam/Mical1/Pafah1b1/Phf24/Prkg1/Sec23ip/Stam",35
"GO:0005815","GO:0005815","microtubule organizing center","16/152","79/1596",0.20253164556962,2.12658227848101,3.33121153493981,0.00221462225596653,0.0154365599848407,0.0102977268254948,"Cep170/Dync1li1/Sncg/Cct8/Birc6/Kif5b/Tcp1/Dync1i2/Calml3/Cct5/Ola1/Gnai2/Gsk3b/Pafah1b1/Ppp1cc/Prkar2a",16
"GO:0098590","GO:0098590","plasma membrane region","20/152","109/1596",0.18348623853211,1.92660550458716,3.25065726345071,0.00224923152313233,0.0154365599848407,0.0102977268254948,"Ncam1/Palm/Atp6v1a/Dnm1l/Pcmt1/Mapk3/Hk1/Lcp1/Cltc/Cdc37/Atp6v1b2/Cd44/Cltb/Ctbp1/Gphn/L1cam/Pfkm/Pitpnm1/Ppp1cc/Prkar2a",20
"GO:0098862","GO:0098862","cluster of actin-based cell projections","7/152","21/1596",0.333333333333333,3.5,3.74048500467191,0.00228689777553196,0.0154365599848407,0.0102977268254948,"Dnm1l/Pcmt1/Capzb/Capza2/Coro1a/Pafah1b1/Pls3",7
"GO:0032279","GO:0032279","asymmetric synapse","9/152","33/1596",0.272727272727273,2.86363636363636,3.50878855604372,0.00265203548156206,0.0174174222167454,0.0116191597200727,"Palm/Dnm1l/Dpysl2/Chmp4b/Rheb/Capzb/Gphn/Gsk3b/Stat3",9
"GO:0098588","GO:0098588","bounding membrane of organelle","27/152","168/1596",0.160714285714286,1.6875,3.05549643045652,0.00301275524864351,0.0192657769847466,0.0128521969055706,"Atp6v1a/Dync1li1/Dnm1l/Tigar/Scfd1/Arhgap1/Kif5b/Chmp4b/Rheb/Uba1/Hk1/Tom1/Cltc/Arfgef1/Atp6v1b2/Atp6v1h/Cltb/Coro1a/Gorasp2/Hgs/Huwe1/Mical1/Phf24/Ppp1cc/Sec23ip/Stam/Tmem79",27
"GO:0101031","GO:0101031","protein folding chaperone complex","5/152","12/1596",0.416666666666667,4.375,3.80632048806912,0.00334609617805854,0.0208487531094417,0.013908200038354,"Cct8/Tcp1/Stip1/Cct5/Cdc37",5
"GO:0005819","GO:0005819","spindle","10/152","41/1596",0.24390243902439,2.5609756097561,3.28428918343683,0.0038085928676985,0.0224441947943804,0.014972518944486,"Cep170/Dync1li1/Sncg/Nudc/Birc6/Chmp4b/Cltc/Brcc3/Gsk3b/Pafah1b1",10
"GO:0098794","GO:0098794","postsynapse","17/152","91/1596",0.186813186813187,1.96153846153846,3.06363941275241,0.00400868410946567,0.0224441947943804,0.014972518944486,"Ncam1/Palm/Ppp3ca/Dnm1l/Dpysl2/Kif5b/Chmp4b/Rheb/Ppp1r2/Capzb/Cltc/Cltb/Gphn/Gsk3b/Nedd4/Ppp1cc/Stat3",17
"GO:0030133","GO:0030133","transport vesicle","9/152","35/1596",0.257142857142857,2.7,3.29837502277861,0.00410875958623529,0.0224441947943804,0.014972518944486,"Atp6v1a/Dnm1l/Park7/Cltc/Atp6v1b2/Atp6v1h/Cltb/Phf24/Sec23ip",9
"GO:0099572","GO:0099572","postsynaptic specialization","9/152","35/1596",0.257142857142857,2.7,3.29837502277861,0.00410875958623529,0.0224441947943804,0.014972518944486,"Palm/Dnm1l/Dpysl2/Chmp4b/Rheb/Capzb/Gphn/Gsk3b/Stat3",9
"GO:0098978","GO:0098978","glutamatergic synapse","18/152","99/1596",0.181818181818182,1.90909090909091,3.02923211908641,0.00418017000040182,0.0224441947943804,0.014972518944486,"Ncam1/Ppp3ca/Numbl/Mapk3/Chmp4b/Rheb/Usp14/Cltc/Coro1a/Ctbp1/Gsk3b/L1cam/Nedd4/Pafah1b1/Phf24/Ppp1cc/Prkar2a/Stat3",18
